episode,global_step,from_policy,to_policy,true_policy,normalized_error
605,24259,direct,attack,detour,0.6460096836090088
606,24320,attack,direct,attack,0.9375052452087402
607,24358,direct,attack,attack,0.5674260854721069
607,24431,attack,attack,attack,0.28961610794067383
607,24484,attack,direct,direct,0.6377585530281067
611,24552,direct,direct,direct,0.13810467720031738
613,24595,direct,direct,direct,0.1997109055519104
615,24640,direct,detour,detour,0.9199641346931458
616,24674,detour,attack,detour,0.5784602165222168
616,24768,attack,attack,detour,0.15609566867351532
617,24800,attack,detour,attack,0.8536643981933594
618,24846,detour,direct,attack,0.900614321231842
619,24954,direct,direct,attack,0.20829494297504425
619,24977,direct,attack,direct,0.34373730421066284
620,25013,attack,direct,direct,0.6090458035469055
624,25098,direct,attack,direct,0.20339234173297882
626,25178,attack,attack,detour,0.16373524069786072
628,25283,attack,attack,attack,0.587262749671936
628,25368,attack,attack,attack,0.2786928117275238
628,25444,attack,attack,direct,0.3763236999511719
630,25512,attack,detour,direct,1.0843679904937744
633,25556,detour,attack,direct,0.434630811214447
634,25604,attack,attack,detour,0.14913475513458252
635,25687,attack,attack,detour,0.17526113986968994
636,25777,attack,detour,attack,0.15804822742938995
636,25815,detour,attack,attack,0.541892409324646
637,25836,attack,detour,attack,0.5503248572349548
639,25921,detour,detour,direct,0.6194937229156494
642,25982,detour,detour,direct,0.12473119050264359
645,26039,detour,detour,direct,0.19119790196418762
647,26084,detour,direct,detour,0.31138426065444946
647,26115,direct,attack,detour,0.4029793441295624
648,26209,attack,attack,detour,0.10670748353004456
648,26335,attack,attack,attack,0.07327048480510712
649,26389,attack,attack,attack,0.1687101274728775
653,26452,attack,detour,direct,0.2920597791671753
656,26513,detour,attack,direct,0.3484764099121094
658,26561,attack,direct,detour,0.29545822739601135
659,26644,direct,direct,detour,0.2178162783384323
659,26673,direct,detour,detour,0.6409171223640442
660,26721,detour,attack,attack,0.35464683175086975
660,26758,attack,attack,attack,0.2943788766860962
660,26813,attack,detour,attack,0.2937723994255066
661,26850,detour,detour,attack,0.4147595763206482
662,26887,detour,direct,direct,0.4097650945186615
665,26918,direct,detour,direct,0.293369323015213
668,26982,detour,direct,direct,0.6825679540634155
671,27027,direct,attack,direct,0.5994837284088135
673,27088,attack,attack,detour,0.13202302157878876
674,27167,attack,attack,detour,0.13826479017734528
674,27275,attack,attack,attack,0.12273480743169785
675,27376,attack,attack,direct,0.11626912653446198
678,27448,attack,attack,direct,0.10863412171602249
681,27497,attack,attack,direct,0.2632395923137665
683,27596,attack,direct,detour,0.2182297706604004
683,27660,direct,direct,detour,0.1557762324810028
684,27689,direct,attack,attack,0.7767874598503113
684,27821,attack,attack,attack,0.14252492785453796
684,27852,attack,detour,direct,0.3632011413574219
688,27922,detour,attack,direct,0.22859707474708557
692,28004,attack,attack,detour,0.241111159324646
693,28091,attack,attack,detour,0.1167665347456932
694,28224,attack,attack,attack,0.14030146598815918
694,28320,attack,direct,direct,1.3631796836853027
695,28357,direct,detour,direct,0.5642058849334717
701,28431,detour,detour,direct,0.24044163525104523
706,28480,detour,direct,detour,0.9605154991149902
706,28532,direct,direct,detour,0.16292613744735718
707,28595,direct,detour,detour,0.4074763059616089
708,28643,detour,direct,attack,0.6082577109336853
709,28711,direct,direct,attack,0.18769584596157074
709,28806,direct,detour,direct,0.5015897154808044
712,28854,detour,detour,direct,0.3289041519165039
718,28951,detour,detour,direct,0.15030261874198914
719,28999,detour,direct,detour,0.6528711318969727
719,29051,direct,direct,detour,0.25850391387939453
719,29084,direct,attack,detour,1.8265323638916016
719,29093,attack,attack,detour,0.8434109687805176
719,29102,attack,attack,detour,0.5917029976844788
719,29110,attack,detour,detour,1.349315881729126
719,29119,detour,detour,detour,0.6360187530517578
719,29147,detour,detour,attack,0.1516234129667282
719,29184,detour,attack,attack,0.22704337537288666
719,29257,attack,attack,attack,0.10001833736896515
719,29307,attack,attack,direct,0.16498945653438568
722,29361,attack,detour,direct,1.0133655071258545
725,29402,detour,detour,direct,0.15835954248905182
728,29451,detour,attack,detour,0.33439913392066956
730,29585,attack,direct,detour,0.8739627599716187
730,29622,direct,detour,attack,0.13608351349830627
730,29658,detour,detour,attack,0.15475787222385406
730,29756,detour,attack,attack,0.5268276929855347
732,29835,attack,attack,direct,0.11920116096735
735,29870,attack,detour,direct,0.2205365151166916
737,29924,detour,detour,detour,0.3806430995464325
739,30001,detour,detour,detour,0.2571992874145508
740,30042,detour,detour,detour,0.45932555198669434
741,30072,detour,detour,detour,0.37434500455856323
741,30168,detour,detour,attack,0.14970983564853668
741,30246,detour,detour,direct,0.22663025557994843
742,30277,detour,attack,direct,0.6819225549697876
744,30307,attack,attack,direct,0.22857138514518738
749,30385,attack,detour,direct,0.11641975492238998
750,30430,detour,detour,detour,0.15721745789051056
752,30488,detour,detour,detour,0.3659169673919678
753,30552,detour,detour,detour,0.10489077866077423
753,30587,detour,attack,attack,0.32004979252815247
754,30679,attack,attack,attack,0.2560994029045105
754,30743,attack,attack,direct,0.2761760354042053
758,30821,attack,attack,direct,0.15595467388629913
761,30872,attack,attack,direct,0.36550045013427734
762,30968,attack,detour,detour,1.1215670108795166
762,31005,detour,attack,detour,1.1895389556884766
762,31043,attack,attack,attack,0.19602642953395844
762,31112,attack,attack,attack,0.15185947716236115
762,31222,attack,attack,direct,0.17837309837341309
765,31284,attack,attack,direct,0.14992684125900269
769,31360,attack,attack,detour,0.338701069355011
770,31459,attack,attack,detour,0.23102626204490662
771,31520,attack,direct,attack,1.008084774017334
772,31638,direct,attack,attack,0.4269666373729706
773,31683,attack,direct,direct,0.7925286889076233
776,31713,direct,attack,direct,0.3583359122276306
779,31753,attack,attack,direct,0.2278713881969452
781,31811,attack,attack,direct,0.36456260085105896
784,31891,attack,attack,detour,0.18637053668498993
784,31997,attack,detour,detour,0.6497630476951599
784,32042,detour,attack,attack,0.4743165671825409
784,32133,attack,attack,attack,0.15615329146385193
785,32192,attack,attack,direct,0.5181098580360413
788,32246,attack,attack,direct,0.06530837714672089
794,32335,attack,attack,detour,0.1621285378932953
795,32417,attack,attack,detour,0.23908327519893646
796,32553,attack,detour,attack,0.13137978315353394
796,32603,detour,attack,attack,0.2397506684064865
