episode,global_step,episode_step,reward,episode_reward_so_far,intruder_policy,intruder_policy_before_step,response_policy,response_policy_correct,winner,reason,collision,intruder_distance,agent_distance,interceptor_action_x,interceptor_action_y,intruder_action_x,intruder_action_y
1,30,4,-0.24771792054176334,-1.003535100221634,direct,direct,direct,True,,running,False,1.4084981679916382,1.540714144706726,0.029999999329447746,-0.029999999329447746,0.008947481401264668,0.013264335691928864
1,31,5,-0.24438271880149845,-1.2479178190231324,direct,direct,direct,True,,running,False,1.3924981355667114,1.52003812789917,0.029999999329447746,-0.029999999329447746,0.008947481401264668,0.013264335691928864
1,32,6,-0.2479230260848999,-1.4958408451080323,direct,direct,direct,True,,running,False,1.3764982223510742,1.533739686012268,0.029999999329447746,0.029999999329447746,0.008947481401264668,0.013264336623251438
1,33,7,-0.23958935499191283,-1.735430200099945,direct,direct,direct,True,,running,False,1.3604981899261475,1.488071322441101,-0.029999999329447746,-0.029999999329447746,0.008947480469942093,0.013264335691928864
1,34,8,-0.24313066959381108,-1.9785608696937562,direct,direct,direct,True,,running,False,1.3444981575012207,1.5017778873443604,0.029999999329447746,0.029999999329447746,0.008947480469942093,0.013264336623251438
1,35,9,-0.23479627728462218,-2.2133571469783786,direct,direct,direct,True,,running,False,1.3284982442855835,1.4561059474945068,-0.029999999329447746,-0.029999999329447746,0.008947480469942093,0.013264337554574013
1,36,10,-0.23833863496780394,-2.4516957819461824,direct,direct,direct,True,,running,False,1.3124983310699463,1.4698177576065063,0.029999999329447746,0.029999999329447746,0.008947480469942093,0.013264336623251438
1,37,11,-0.2351607179641724,-2.686856499910355,direct,direct,direct,True,,running,False,1.2964982986450195,1.4499281644821167,0.029999999329447746,-0.029999999329447746,0.008947479538619518,0.013264336623251438
1,38,12,-0.23872696518898012,-2.925583465099335,direct,direct,direct,True,,running,False,1.2804983854293823,1.463759422302246,0.029999999329447746,0.029999999329447746,0.008947479538619518,0.013264337554574013
1,39,13,-0.23037746310234072,-3.155960928201676,direct,direct,direct,True,,running,False,1.2644983530044556,1.4180119037628174,-0.029999999329447746,-0.029999999329447746,0.008947478607296944,0.013264336623251438
1,40,14,-0.2273431158065796,-3.3833040440082556,direct,direct,direct,True,,running,False,1.2484984397888184,1.3988401889801025,0.029999999329447746,-0.029999999329447746,0.008947478607296944,0.013264337554574013
1,41,15,-0.23093096971511842,-3.614235013723374,direct,direct,direct,True,,running,False,1.2324984073638916,1.412779450416565,0.029999999329447746,0.029999999329447746,0.008947477675974369,0.013264337554574013
1,42,16,-0.22257278919219975,-3.8368078029155734,direct,direct,direct,True,,running,False,1.2164983749389648,1.3669885396957397,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264337554574013
1,43,17,-0.21969511270523073,-4.056502915620804,direct,direct,direct,True,,running,False,1.200498342514038,1.348600149154663,0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,44,18,-0.21133364200592042,-4.267836557626724,direct,direct,direct,True,,running,False,1.1844983100891113,1.3027927875518799,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,45,19,-0.20297211766242984,-4.470808675289154,direct,direct,direct,True,,running,False,1.1684983968734741,1.2569851875305176,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264339417219162
1,46,20,-0.194610652923584,-4.665419328212738,direct,direct,direct,True,,running,False,1.1524982452392578,1.2111778259277344,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264337554574013
1,47,21,-0.19188892006874086,-4.857308248281479,direct,direct,direct,True,,running,False,1.1364983320236206,1.1935691833496094,0.029999999329447746,-0.029999999329447746,0.008947478607296944,0.013264339417219162
1,48,22,-0.18985813021659853,-5.047166378498077,direct,direct,direct,True,,running,False,1.1204982995986938,1.179415225982666,-0.029999999329447746,0.029999999329447746,0.008947477675974369,0.013264337554574013
1,49,23,-0.18149654030799867,-5.228662918806076,direct,direct,direct,True,,running,False,1.104498267173767,1.133607268333435,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264337554574013
1,50,24,-0.18510823607444765,-5.413771154880523,direct,direct,direct,True,,running,False,1.0884982347488403,1.1476657390594482,0.029999999329447746,0.029999999329447746,0.008947477675974369,0.013264338485896587
1,51,25,-0.18243459820747376,-5.596205753087997,direct,direct,direct,True,,running,False,1.0724982023239136,1.1302975416183472,0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,52,26,-0.17407729983329776,-5.770283052921294,direct,direct,direct,True,,running,False,1.0564981698989868,1.0845110416412354,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,53,27,-0.17160243153572083,-5.941885484457015,direct,direct,direct,True,,running,False,1.04049813747406,1.0681366920471191,0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,54,28,-0.16325903296470645,-6.105144517421722,direct,direct,direct,True,,running,False,1.0244981050491333,1.0224196910858154,-0.029999999329447746,-0.029999999329447746,0.008947477675974369,0.013264338485896587
1,55,29,-0.16691731572151186,-6.272061833143233,direct,direct,direct,True,,running,False,1.0084980726242065,1.0367110967636108,0.029999999329447746,0.029999999329447746,0.008947477675974369,0.013264338485896587
1,56,30,-100.0,-106.27206183314323,direct,direct,direct,True,intruder,entered_big_circle,False,0.9924980401992798,1.0510114431381226,0.029999999329447746,0.029999999329447746,0.008947477675974369,0.013264338485896587
