episode,global_step,from_policy,to_policy,true_policy,normalized_error
624,25763,attack,attack,attack,0.4031796455383301
624,25842,attack,attack,attack,0.4093027114868164
624,25868,attack,detour,attack,0.43908217549324036
626,25944,detour,direct,direct,0.4693714380264282
627,25960,direct,attack,direct,0.5510497689247131
630,25989,attack,detour,direct,0.7307294607162476
635,26056,detour,detour,direct,0.26690688729286194
637,26122,detour,detour,detour,0.1697591096162796
638,26146,detour,detour,detour,0.3316152095794678
640,26221,detour,detour,detour,0.33071425557136536
640,26371,detour,detour,attack,0.1864391565322876
642,26436,detour,detour,direct,0.1355726271867752
645,26545,detour,attack,direct,0.2234165072441101
646,26619,attack,attack,detour,0.15089508891105652
646,26630,attack,attack,detour,0.6746386289596558
646,26659,attack,attack,detour,0.31579720973968506
646,26721,attack,detour,attack,1.8757216930389404
646,26782,detour,attack,attack,0.6523356437683105
647,26815,attack,detour,attack,0.48626798391342163
649,26890,detour,detour,direct,0.2457871288061142
654,26973,detour,detour,direct,0.3734641671180725
657,27065,detour,direct,detour,0.660366415977478
657,27127,direct,direct,detour,0.16525867581367493
658,27151,direct,detour,detour,0.5095056295394897
659,27200,detour,attack,attack,1.0661548376083374
659,27247,attack,attack,attack,0.2867489755153656
659,27324,attack,attack,attack,0.1957472264766693
659,27349,attack,detour,attack,0.40146714448928833
662,27452,detour,detour,direct,0.4461599290370941
664,27526,detour,detour,detour,0.17357955873012543
666,27607,detour,detour,detour,0.2409905642271042
668,27652,detour,detour,detour,0.09441304951906204
669,27709,detour,detour,attack,0.40515661239624023
669,27765,detour,attack,attack,0.37054166197776794
669,27793,attack,detour,attack,0.5903937816619873
669,27840,detour,direct,direct,1.7261168956756592
672,27900,direct,direct,direct,0.07642972469329834
675,27953,direct,detour,direct,0.3948400616645813
677,28007,detour,direct,detour,0.35246598720550537
678,28092,direct,direct,detour,0.10887899249792099
679,28174,direct,direct,attack,0.2013663351535797
679,28320,direct,attack,direct,1.9172950983047485
679,28341,attack,attack,direct,0.3214108943939209
680,28393,attack,attack,direct,0.15306806564331055
683,28461,attack,attack,direct,0.20467323064804077
684,28505,attack,detour,detour,0.545984148979187
685,28520,detour,detour,detour,0.20798441767692566
686,28564,detour,detour,detour,0.24958035349845886
688,28632,detour,attack,detour,0.8331505060195923
688,28656,attack,attack,attack,0.3703944683074951
688,28737,attack,detour,attack,0.3173852562904358
688,28783,detour,detour,attack,0.12763769924640656
689,28848,detour,detour,direct,0.21217897534370422
693,28947,detour,detour,direct,0.22997283935546875
695,29004,detour,attack,detour,0.17854554951190948
695,29038,attack,direct,detour,0.3530527651309967
695,29048,direct,detour,detour,1.5952078104019165
695,29063,detour,detour,detour,0.27641838788986206
697,29112,detour,detour,detour,0.7515300512313843
697,29145,detour,attack,attack,0.2772698998451233
698,29184,attack,attack,attack,0.3919001817703247
698,29233,attack,attack,attack,0.13922549784183502
698,29269,attack,attack,attack,0.3711321949958801
698,29292,attack,attack,direct,0.27905982732772827
701,29346,attack,detour,direct,0.5082836151123047
705,29393,detour,detour,direct,0.2296362817287445
707,29443,detour,detour,detour,0.2763570547103882
708,29485,detour,detour,detour,0.32111409306526184
710,29560,detour,detour,detour,0.2875453531742096
711,29593,detour,attack,detour,0.6418298482894897
711,29637,attack,detour,attack,0.5020335912704468
711,29691,detour,detour,attack,0.25056859850883484
711,29766,detour,detour,direct,0.30770018696784973
716,29845,detour,direct,direct,0.44243738055229187
719,29870,direct,attack,direct,0.55901038646698
723,29912,attack,attack,direct,0.17198731005191803
723,29966,attack,attack,detour,0.21649537980556488
724,30047,attack,detour,detour,2.0429162979125977
724,30055,detour,detour,detour,1.2949731349945068
724,30063,detour,direct,detour,0.9997424483299255
724,30074,direct,attack,detour,0.46317046880722046
724,30128,attack,attack,attack,0.09013102948665619
724,30230,attack,attack,attack,0.16789939999580383
725,30273,attack,attack,direct,0.1987953782081604
729,30347,attack,attack,direct,0.24378852546215057
732,30405,attack,detour,detour,0.1954990029335022
733,30482,detour,direct,detour,1.0927107334136963
733,30525,direct,direct,detour,0.23223985731601715
733,30539,direct,direct,detour,0.9015077948570251
733,30547,direct,direct,detour,0.5837594270706177
733,30557,direct,direct,detour,0.5530071258544922
733,30569,direct,attack,attack,0.4002518653869629
733,30668,attack,attack,attack,0.1773642748594284
733,30714,attack,attack,attack,0.2773516774177551
738,30792,attack,detour,direct,0.14831528067588806
741,30845,detour,attack,direct,0.5463093519210815
743,30883,attack,attack,detour,0.26781129837036133
743,30952,attack,direct,detour,2.109389543533325
743,30988,direct,direct,detour,0.17831161618232727
744,31045,direct,attack,attack,0.901663064956665
745,31107,attack,detour,attack,0.18652738630771637
745,31189,detour,detour,attack,0.3425446152687073
747,31215,detour,direct,direct,0.3086686432361603
749,31253,direct,detour,direct,0.48021596670150757
753,31332,detour,attack,direct,0.6003727316856384
755,31366,attack,direct,detour,0.38533344864845276
755,31422,direct,direct,detour,0.06602774560451508
755,31469,direct,attack,detour,0.6316231489181519
755,31478,attack,detour,detour,1.4265028238296509
755,31486,detour,detour,detour,1.3595598936080933
755,31496,detour,attack,detour,1.3986330032348633
755,31507,attack,attack,detour,0.5928618311882019
755,31533,attack,detour,attack,0.32094132900238037
755,31573,detour,detour,attack,0.336554616689682
756,31627,detour,detour,attack,0.26609721779823303
758,31699,detour,direct,direct,0.41991955041885376
761,31744,direct,direct,direct,0.15720640122890472
762,31774,direct,direct,direct,0.2652827203273773
763,31800,direct,detour,direct,0.22268664836883545
767,31863,detour,attack,detour,0.4524552822113037
768,32001,attack,direct,attack,0.7282750606536865
769,32030,direct,attack,attack,0.7179853916168213
769,32105,attack,attack,attack,0.221421480178833
769,32160,attack,detour,direct,1.6848342418670654
772,32239,detour,detour,direct,0.12192476540803909
775,32295,detour,detour,direct,0.14593827724456787
777,32357,detour,direct,detour,0.3003132939338684
778,32405,direct,detour,detour,0.6975835561752319
779,32470,detour,attack,detour,0.40837299823760986
780,32501,attack,attack,attack,0.2369949072599411
781,32554,attack,detour,attack,0.487357497215271
781,32640,detour,direct,direct,1.5530059337615967
781,32660,direct,direct,direct,0.4854212999343872
786,32723,direct,direct,direct,0.1486729085445404
790,32786,direct,direct,direct,0.18819235265254974
791,32826,direct,attack,detour,0.48482567071914673
791,32898,attack,attack,detour,0.14483362436294556
791,32906,attack,attack,detour,0.9025639295578003
791,32913,attack,attack,detour,1.490565299987793
791,32923,attack,attack,detour,0.6992930769920349
791,32950,attack,attack,detour,0.1299031376838684
791,32967,attack,detour,attack,0.776659369468689
791,33006,detour,detour,attack,0.2769801616668701
792,33100,detour,direct,attack,0.4295830726623535
793,33139,direct,detour,direct,0.31234174966812134
798,33211,detour,detour,direct,0.20278629660606384
