episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
263,2378,9,-1.0,-9.0,chase_y,3,1
263,2379,10,-1.0,-10.0,chase_y,2,4
263,2380,11,-1.0,-11.0,chase_y,3,1
263,2381,12,99.0,88.0,chase_y,3,3
264,2382,1,-1.0,-1.0,chase_y,3,3
264,2383,2,-1.0,-2.0,chase_y,2,3
264,2384,3,-1.0,-3.0,chase_y,2,3
264,2385,4,-1.0,-4.0,chase_y,2,2
264,2386,5,-1.0,-5.0,chase_y,4,2
264,2387,6,99.0,94.0,chase_y,2,2
265,2388,1,-1.0,-1.0,chase_y,1,1
265,2389,2,-1.0,-2.0,chase_y,4,4
265,2390,3,-1.0,-3.0,chase_y,4,4
265,2391,4,-1.0,-4.0,chase_y,1,4
265,2392,5,-1.0,-5.0,chase_y,3,4
265,2393,6,-1.0,-6.0,chase_y,3,1
265,2394,7,-1.0,-7.0,chase_y,2,4
265,2395,8,-1.0,-8.0,chase_y,3,4
265,2396,9,-1.0,-9.0,chase_y,1,1
265,2397,10,-1.0,-10.0,chase_y,3,1
265,2398,11,-1.0,-11.0,chase_y,2,4
265,2399,12,-1.0,-12.0,chase_y,3,1
265,2400,13,-1.0,-13.0,chase_x,3,3
265,2401,14,-1.0,-14.0,chase_x,4,3
265,2402,15,-1.0,-15.0,chase_x,4,3
265,2403,16,-1.0,-16.0,chase_x,4,3
265,2404,17,-1.0,-17.0,chase_x,3,3
265,2405,18,-1.0,-18.0,chase_x,4,3
265,2406,19,-1.0,-19.0,chase_x,1,1
265,2407,20,-1.0,-20.0,chase_x,4,3
265,2408,21,99.0,79.0,chase_x,2,0
266,2409,1,-1.0,-1.0,chase_x,2,3
266,2410,2,-1.0,-2.0,chase_x,2,2
266,2411,3,-1.0,-3.0,chase_x,2,2
266,2412,4,-1.0,-4.0,chase_x,1,3
266,2413,5,-1.0,-5.0,chase_x,4,2
266,2414,6,-1.0,-6.0,chase_x,1,3
266,2415,7,-1.0,-7.0,chase_x,4,3
266,2416,8,-1.0,-8.0,chase_x,4,2
266,2417,9,99.0,91.0,chase_x,3,2
267,2418,1,-1.0,-1.0,chase_x,4,1
267,2419,2,-1.0,-2.0,chase_x,3,3
267,2420,3,-1.0,-3.0,chase_x,3,3
267,2421,4,-1.0,-4.0,chase_x,4,1
267,2422,5,-1.0,-5.0,chase_x,4,3
267,2423,6,-1.0,-6.0,chase_x,2,4
267,2424,7,-1.0,-7.0,chase_x,4,4
267,2425,8,99.0,92.0,chase_x,2,0
268,2426,1,-1.0,-1.0,chase_x,3,1
268,2427,2,-1.0,-2.0,chase_x,2,1
268,2428,3,-1.0,-3.0,chase_x,2,3
268,2429,4,-1.0,-4.0,chase_x,3,3
268,2430,5,-1.0,-5.0,chase_x,2,1
268,2431,6,-1.0,-6.0,chase_x,2,3
268,2432,7,-1.0,-7.0,chase_x,2,2
268,2433,8,99.0,92.0,chase_x,2,3
269,2434,1,-1.0,-1.0,chase_x,1,4
269,2435,2,-1.0,-2.0,chase_x,4,4
269,2436,3,-1.0,-3.0,chase_x,3,4
269,2437,4,-1.0,-4.0,chase_x,1,0
269,2438,5,99.0,95.0,chase_x,3,3
270,2439,1,-1.0,-1.0,chase_x,2,2
270,2440,2,99.0,98.0,chase_x,2,2
271,2441,1,-1.0,-1.0,chase_x,2,4
271,2442,2,-1.0,-2.0,chase_x,2,4
271,2443,3,-1.0,-3.0,chase_x,2,2
271,2444,4,-1.0,-4.0,chase_x,2,4
271,2445,5,-1.0,-5.0,chase_x,3,4
271,2446,6,-1.0,-6.0,chase_x,3,0
271,2447,7,-1.0,-7.0,chase_x,3,4
271,2448,8,-1.0,-8.0,chase_x,2,2
271,2449,9,99.0,91.0,chase_x,3,2
272,2450,1,-1.0,-1.0,chase_x,3,2
272,2451,2,-1.0,-2.0,chase_x,3,3
272,2452,3,-1.0,-3.0,chase_x,3,1
272,2453,4,99.0,96.0,chase_x,1,1
273,2454,1,99.0,99.0,chase_x,3,3
274,2455,1,-1.0,-1.0,chase_x,4,1
274,2456,2,-1.0,-2.0,chase_x,4,1
274,2457,3,-1.0,-3.0,chase_x,4,4
274,2458,4,-1.0,-4.0,chase_x,1,1
274,2459,5,99.0,95.0,chase_x,4,4
275,2460,1,-1.0,-1.0,chase_x,1,1
275,2461,2,-1.0,-2.0,chase_x,1,1
275,2462,3,99.0,97.0,chase_x,1,3
276,2463,1,-1.0,-1.0,chase_x,4,4
276,2464,2,-1.0,-2.0,chase_x,1,4
276,2465,3,-1.0,-3.0,chase_x,2,1
276,2466,4,-1.0,-4.0,chase_x,2,1
276,2467,5,-1.0,-5.0,chase_x,2,1
276,2468,6,-1.0,-6.0,chase_x,2,4
276,2469,7,-1.0,-7.0,chase_x,3,3
276,2470,8,-1.0,-8.0,chase_x,2,2
276,2471,9,-1.0,-9.0,chase_x,3,3
276,2472,10,99.0,90.0,chase_x,3,2
277,2473,1,-1.0,-1.0,chase_x,4,4
277,2474,2,-1.0,-2.0,chase_x,4,4
277,2475,3,-1.0,-3.0,chase_x,4,4
277,2476,4,-1.0,-4.0,chase_x,4,4
277,2477,5,-1.0,-5.0,chase_x,4,4
277,2478,6,-1.0,-6.0,chase_x,1,4
277,2479,7,-1.0,-7.0,chase_x,1,4
277,2480,8,-1.0,-8.0,chase_x,3,1
277,2481,9,-1.0,-9.0,chase_x,3,4
277,2482,10,-1.0,-10.0,chase_x,3,0
277,2483,11,99.0,89.0,chase_x,2,4
278,2484,1,-1.0,-1.0,chase_x,2,3
278,2485,2,-1.0,-2.0,chase_x,2,2
278,2486,3,-1.0,-3.0,chase_x,3,2
278,2487,4,-1.0,-4.0,chase_x,3,1
278,2488,5,-1.0,-5.0,chase_x,2,3
278,2489,6,-1.0,-6.0,chase_x,2,3
278,2490,7,-1.0,-7.0,chase_x,4,2
278,2491,8,-1.0,-8.0,chase_x,1,4
278,2492,9,-1.0,-9.0,chase_x,1,1
278,2493,10,-1.0,-10.0,chase_x,3,3
278,2494,11,99.0,89.0,chase_x,4,2
279,2495,1,-1.0,-1.0,chase_x,2,3
279,2496,2,-1.0,-2.0,chase_x,2,1
279,2497,3,-1.0,-3.0,chase_x,2,1
279,2498,4,-1.0,-4.0,chase_x,2,3
279,2499,5,-1.0,-5.0,chase_x,2,1
279,2500,6,-1.0,-6.0,chase_y,4,2
279,2501,7,-1.0,-7.0,chase_y,4,2
279,2502,8,-1.0,-8.0,chase_y,1,2
279,2503,9,-1.0,-9.0,chase_y,1,4
279,2504,10,-1.0,-10.0,chase_y,3,2
279,2505,11,-1.0,-11.0,chase_y,1,2
279,2506,12,-1.0,-12.0,chase_y,1,4
279,2507,13,-1.0,-13.0,chase_y,3,2
279,2508,14,-1.0,-14.0,chase_y,1,4
279,2509,15,-1.0,-15.0,chase_y,3,2
279,2510,16,-1.0,-16.0,chase_y,3,4
279,2511,17,-1.0,-17.0,chase_y,1,2
279,2512,18,99.0,82.0,chase_y,2,4
280,2513,1,-1.0,-1.0,chase_y,2,2
280,2514,2,-1.0,-2.0,chase_y,2,2
280,2515,3,-1.0,-3.0,chase_y,2,2
280,2516,4,-1.0,-4.0,chase_y,2,2
280,2517,5,-1.0,-5.0,chase_y,2,2
280,2518,6,-1.0,-6.0,chase_y,2,2
280,2519,7,-1.0,-7.0,chase_y,2,2
280,2520,8,-1.0,-8.0,chase_y,1,3
280,2521,9,99.0,91.0,chase_y,4,3
281,2522,1,-1.0,-1.0,chase_y,1,1
281,2523,2,-1.0,-2.0,chase_y,1,3
281,2524,3,-1.0,-3.0,chase_y,1,3
281,2525,4,-1.0,-4.0,chase_y,1,3
281,2526,5,-1.0,-5.0,chase_y,1,1
281,2527,6,99.0,94.0,chase_y,4,3
282,2528,1,-1.0,-1.0,chase_y,1,4
282,2529,2,-1.0,-2.0,chase_y,1,4
282,2530,3,-1.0,-3.0,chase_y,1,4
282,2531,4,-1.0,-4.0,chase_y,1,4
282,2532,5,-1.0,-5.0,chase_y,2,2
282,2533,6,-1.0,-6.0,chase_y,3,2
282,2534,7,99.0,93.0,chase_y,1,0
283,2535,1,-1.0,-1.0,chase_y,2,3
283,2536,2,-1.0,-2.0,chase_y,2,3
283,2537,3,-1.0,-3.0,chase_y,2,3
283,2538,4,-1.0,-4.0,chase_y,4,3
283,2539,5,-1.0,-5.0,chase_y,4,2
283,2540,6,-1.0,-6.0,chase_y,2,2
283,2541,7,-1.0,-7.0,chase_y,4,3
283,2542,8,-1.0,-8.0,chase_y,4,2
283,2543,9,-1.0,-9.0,chase_y,1,2
283,2544,10,99.0,90.0,chase_y,1,0
284,2545,1,-1.0,-1.0,chase_y,1,1
284,2546,2,-1.0,-2.0,chase_y,1,1
284,2547,3,-1.0,-3.0,chase_y,1,1
284,2548,4,99.0,96.0,chase_y,3,1
285,2549,1,99.0,99.0,chase_y,1,4
286,2550,1,-1.0,-1.0,chase_y,1,1
286,2551,2,-1.0,-2.0,chase_y,3,1
286,2552,3,-1.0,-3.0,chase_y,2,1
286,2553,4,-1.0,-4.0,chase_y,2,3
286,2554,5,-1.0,-5.0,chase_y,4,1
286,2555,6,-1.0,-6.0,chase_y,2,0
286,2556,7,99.0,93.0,chase_y,4,1
287,2557,1,-1.0,-1.0,chase_y,3,3
287,2558,2,-1.0,-2.0,chase_y,3,3
287,2559,3,-1.0,-3.0,chase_y,2,3
287,2560,4,-1.0,-4.0,chase_y,2,3
287,2561,5,-1.0,-5.0,chase_y,2,3
287,2562,6,-1.0,-6.0,chase_y,4,3
287,2563,7,-1.0,-7.0,chase_y,4,2
287,2564,8,-1.0,-8.0,chase_y,1,3
287,2565,9,-1.0,-9.0,chase_y,1,3
287,2566,10,-1.0,-10.0,chase_y,4,0
287,2567,11,-1.0,-11.0,chase_y,4,0
287,2568,12,-1.0,-12.0,chase_y,3,0
287,2569,13,99.0,87.0,chase_y,3,2
288,2570,1,-1.0,-1.0,chase_y,2,3
288,2571,2,-1.0,-2.0,chase_y,4,3
288,2572,3,-1.0,-3.0,chase_y,4,2
288,2573,4,-1.0,-4.0,chase_y,4,0
288,2574,5,-1.0,-5.0,chase_y,2,3
288,2575,6,-1.0,-6.0,chase_y,2,2
288,2576,7,99.0,93.0,chase_y,4,0
289,2577,1,-1.0,-1.0,chase_y,3,2
289,2578,2,-1.0,-2.0,chase_y,3,4
289,2579,3,-1.0,-3.0,chase_y,3,4
289,2580,4,-1.0,-4.0,chase_y,3,0
289,2581,5,-1.0,-5.0,chase_y,3,0
289,2582,6,-1.0,-6.0,chase_y,3,0
289,2583,7,99.0,93.0,chase_y,1,1
290,2584,1,-1.0,-1.0,chase_y,1,4
290,2585,2,-1.0,-2.0,chase_y,1,4
290,2586,3,-1.0,-3.0,chase_y,3,4
290,2587,4,-1.0,-4.0,chase_y,1,4
290,2588,5,-1.0,-5.0,chase_y,3,4
290,2589,6,-1.0,-6.0,chase_y,3,4
290,2590,7,-1.0,-7.0,chase_y,3,4
290,2591,8,-1.0,-8.0,chase_y,3,4
290,2592,9,-1.0,-9.0,chase_y,2,4
290,2593,10,99.0,90.0,chase_y,1,1
291,2594,1,-1.0,-1.0,chase_y,3,4
291,2595,2,-1.0,-2.0,chase_y,1,1
291,2596,3,99.0,97.0,chase_y,2,1
292,2597,1,-1.0,-1.0,chase_y,3,1
292,2598,2,-1.0,-2.0,chase_y,3,1
292,2599,3,-1.0,-3.0,chase_y,3,1
292,2600,4,-1.0,-4.0,chase_x,3,3
292,2601,5,-1.0,-5.0,chase_x,3,3
292,2602,6,-1.0,-6.0,chase_x,2,3
292,2603,7,-1.0,-7.0,chase_x,3,3
292,2604,8,-1.0,-8.0,chase_x,2,2
292,2605,9,-1.0,-9.0,chase_x,3,3
292,2606,10,-1.0,-10.0,chase_x,4,3
292,2607,11,-1.0,-11.0,chase_x,1,3
292,2608,12,-1.0,-12.0,chase_x,4,3
292,2609,13,-1.0,-13.0,chase_x,4,2
292,2610,14,99.0,86.0,chase_x,1,0
293,2611,1,-1.0,-1.0,chase_x,3,1
293,2612,2,-1.0,-2.0,chase_x,3,1
293,2613,3,-1.0,-3.0,chase_x,3,1
293,2614,4,-1.0,-4.0,chase_x,3,1
293,2615,5,-1.0,-5.0,chase_x,3,1
293,2616,6,-1.0,-6.0,chase_x,2,0
293,2617,7,-1.0,-7.0,chase_x,2,0
293,2618,8,-1.0,-8.0,chase_x,2,0
293,2619,9,-1.0,-9.0,chase_x,2,1
293,2620,10,-1.0,-10.0,chase_x,2,2
293,2621,11,-1.0,-11.0,chase_x,3,3
293,2622,12,-1.0,-12.0,chase_x,2,2
293,2623,13,-1.0,-13.0,chase_x,3,3
293,2624,14,-1.0,-14.0,chase_x,2,4
293,2625,15,-1.0,-15.0,chase_x,3,1
293,2626,16,-1.0,-16.0,chase_x,3,3
293,2627,17,-1.0,-17.0,chase_x,4,4
293,2628,18,-1.0,-18.0,chase_x,2,4
293,2629,19,-1.0,-19.0,chase_x,1,0
293,2630,20,-1.0,-20.0,chase_x,1,0
293,2631,21,99.0,79.0,chase_x,2,2
294,2632,1,-1.0,-1.0,chase_x,1,1
294,2633,2,-1.0,-2.0,chase_x,1,1
294,2634,3,-1.0,-3.0,chase_x,1,1
294,2635,4,-1.0,-4.0,chase_x,3,4
294,2636,5,-1.0,-5.0,chase_x,2,4
294,2637,6,-1.0,-6.0,chase_x,3,0
294,2638,7,-1.0,-7.0,chase_x,3,0
294,2639,8,99.0,92.0,chase_x,1,2
295,2640,1,-1.0,-1.0,chase_x,4,2
295,2641,2,-1.0,-2.0,chase_x,4,2
295,2642,3,-1.0,-3.0,chase_x,4,2
295,2643,4,99.0,96.0,chase_x,4,2
296,2644,1,-1.0,-1.0,chase_x,2,2
296,2645,2,-1.0,-2.0,chase_x,2,2
296,2646,3,-1.0,-3.0,chase_x,2,3
296,2647,4,-1.0,-4.0,chase_x,4,2
296,2648,5,-1.0,-5.0,chase_x,2,2
296,2649,6,-1.0,-6.0,chase_x,4,2
296,2650,7,-1.0,-7.0,chase_x,4,3
296,2651,8,99.0,92.0,chase_x,2,2
297,2652,1,-1.0,-1.0,chase_x,3,3
297,2653,2,-1.0,-2.0,chase_x,1,3
297,2654,3,-1.0,-3.0,chase_x,1,3
297,2655,4,99.0,96.0,chase_x,1,1
298,2656,1,-1.0,-1.0,chase_x,2,3
298,2657,2,-1.0,-2.0,chase_x,2,3
298,2658,3,-1.0,-3.0,chase_x,2,3
298,2659,4,-1.0,-4.0,chase_x,2,2
298,2660,5,-1.0,-5.0,chase_x,3,3
298,2661,6,-1.0,-6.0,chase_x,2,3
298,2662,7,-1.0,-7.0,chase_x,3,3
298,2663,8,-1.0,-8.0,chase_x,2,3
298,2664,9,-1.0,-9.0,chase_x,2,2
298,2665,10,99.0,90.0,chase_x,3,2
299,2666,1,-1.0,-1.0,chase_x,2,2
299,2667,2,-1.0,-2.0,chase_x,1,4
299,2668,3,-1.0,-3.0,chase_x,2,4
299,2669,4,-1.0,-4.0,chase_x,3,2
299,2670,5,-1.0,-5.0,chase_x,2,2
299,2671,6,-1.0,-6.0,chase_x,3,2
299,2672,7,-1.0,-7.0,chase_x,1,1
299,2673,8,-1.0,-8.0,chase_x,2,4
299,2674,9,-1.0,-9.0,chase_x,3,3
299,2675,10,-1.0,-10.0,chase_x,3,1
299,2676,11,99.0,89.0,chase_x,2,1
300,2677,1,-1.0,-1.0,chase_x,4,4
300,2678,2,-1.0,-2.0,chase_x,4,4
300,2679,3,-1.0,-3.0,chase_x,4,4
300,2680,4,-1.0,-4.0,chase_x,4,4
300,2681,5,-1.0,-5.0,chase_x,4,4
300,2682,6,-1.0,-6.0,chase_x,4,4
300,2683,7,-1.0,-7.0,chase_x,1,1
300,2684,8,99.0,92.0,chase_x,1,1
301,2685,1,-1.0,-1.0,chase_x,2,2
301,2686,2,-1.0,-2.0,chase_x,2,4
301,2687,3,-1.0,-3.0,chase_x,2,2
301,2688,4,-1.0,-4.0,chase_x,2,2
301,2689,5,-1.0,-5.0,chase_x,2,2
301,2690,6,-1.0,-6.0,chase_x,2,2
301,2691,7,99.0,93.0,chase_x,1,4
302,2692,1,-1.0,-1.0,chase_x,4,1
302,2693,2,-1.0,-2.0,chase_x,2,1
302,2694,3,-1.0,-3.0,chase_x,2,1
302,2695,4,-1.0,-4.0,chase_x,2,1
302,2696,5,-1.0,-5.0,chase_x,2,3
302,2697,6,-1.0,-6.0,chase_x,4,1
302,2698,7,-1.0,-7.0,chase_x,4,1
302,2699,8,-1.0,-8.0,chase_x,2,1
302,2700,9,-1.0,-9.0,chase_y,4,2
302,2701,10,-1.0,-10.0,chase_y,4,2
302,2702,11,-1.0,-11.0,chase_y,4,2
302,2703,12,-1.0,-12.0,chase_y,2,2
302,2704,13,-1.0,-13.0,chase_y,3,2
302,2705,14,-1.0,-14.0,chase_y,3,2
302,2706,15,-1.0,-15.0,chase_y,1,2
302,2707,16,99.0,84.0,chase_y,4,0
303,2708,1,-1.0,-1.0,chase_y,4,1
303,2709,2,-1.0,-2.0,chase_y,4,1
303,2710,3,-1.0,-3.0,chase_y,4,0
303,2711,4,-1.0,-4.0,chase_y,2,2
303,2712,5,-1.0,-5.0,chase_y,2,2
303,2713,6,99.0,94.0,chase_y,2,2
304,2714,1,-1.0,-1.0,chase_y,3,3
304,2715,2,-1.0,-2.0,chase_y,3,3
304,2716,3,-1.0,-3.0,chase_y,3,4
304,2717,4,-1.0,-4.0,chase_y,1,1
304,2718,5,99.0,95.0,chase_y,3,4
305,2719,1,-1.0,-1.0,chase_y,4,4
305,2720,2,-1.0,-2.0,chase_y,4,4
305,2721,3,-1.0,-3.0,chase_y,2,2
305,2722,4,-1.0,-4.0,chase_y,2,2
305,2723,5,-1.0,-5.0,chase_y,4,0
305,2724,6,-1.0,-6.0,chase_y,3,0
305,2725,7,-1.0,-7.0,chase_y,4,1
305,2726,8,-1.0,-8.0,chase_y,3,3
305,2727,9,-1.0,-9.0,chase_y,2,2
305,2728,10,99.0,90.0,chase_y,2,4
306,2729,1,-1.0,-1.0,chase_y,2,2
306,2730,2,-1.0,-2.0,chase_y,3,2
306,2731,3,-1.0,-3.0,chase_y,2,2
306,2732,4,-1.0,-4.0,chase_y,3,2
306,2733,5,-1.0,-5.0,chase_y,3,2
306,2734,6,-1.0,-6.0,chase_y,1,2
306,2735,7,-1.0,-7.0,chase_y,1,2
306,2736,8,-1.0,-8.0,chase_y,3,3
306,2737,9,-1.0,-9.0,chase_y,1,1
306,2738,10,99.0,90.0,chase_y,3,3
307,2739,1,-1.0,-1.0,chase_y,1,3
307,2740,2,-1.0,-2.0,chase_y,1,3
307,2741,3,-1.0,-3.0,chase_y,1,3
307,2742,4,-1.0,-4.0,chase_y,1,3
307,2743,5,-1.0,-5.0,chase_y,1,3
307,2744,6,-1.0,-6.0,chase_y,1,4
307,2745,7,99.0,93.0,chase_y,1,1
308,2746,1,-1.0,-1.0,chase_y,4,4
308,2747,2,-1.0,-2.0,chase_y,1,4
308,2748,3,-1.0,-3.0,chase_y,1,4
308,2749,4,-1.0,-4.0,chase_y,3,4
308,2750,5,-1.0,-5.0,chase_y,3,4
308,2751,6,-1.0,-6.0,chase_y,3,4
308,2752,7,-1.0,-7.0,chase_y,2,4
308,2753,8,99.0,92.0,chase_y,3,2
309,2754,1,-1.0,-1.0,chase_y,1,1
309,2755,2,-1.0,-2.0,chase_y,1,1
309,2756,3,-1.0,-3.0,chase_y,3,1
309,2757,4,-1.0,-4.0,chase_y,3,1
309,2758,5,-1.0,-5.0,chase_y,2,1
309,2759,6,-1.0,-6.0,chase_y,2,3
309,2760,7,-1.0,-7.0,chase_y,2,1
309,2761,8,-1.0,-8.0,chase_y,2,0
309,2762,9,-1.0,-9.0,chase_y,4,1
309,2763,10,-1.0,-10.0,chase_y,4,0
309,2764,11,99.0,89.0,chase_y,2,3
310,2765,1,-1.0,-1.0,chase_y,1,3
310,2766,2,-1.0,-2.0,chase_y,1,1
310,2767,3,-1.0,-3.0,chase_y,1,1
310,2768,4,99.0,96.0,chase_y,2,3
311,2769,1,-1.0,-1.0,chase_y,1,1
311,2770,2,-1.0,-2.0,chase_y,2,1
311,2771,3,-1.0,-3.0,chase_y,4,3
311,2772,4,-1.0,-4.0,chase_y,2,3
311,2773,5,-1.0,-5.0,chase_y,4,1
311,2774,6,-1.0,-6.0,chase_y,2,0
311,2775,7,-1.0,-7.0,chase_y,4,2
311,2776,8,-1.0,-8.0,chase_y,2,4
311,2777,9,-1.0,-9.0,chase_y,2,0
311,2778,10,-1.0,-10.0,chase_y,2,0
311,2779,11,-1.0,-11.0,chase_y,1,1
311,2780,12,-1.0,-12.0,chase_y,4,0
311,2781,13,-1.0,-13.0,chase_y,4,4
311,2782,14,-1.0,-14.0,chase_y,3,1
311,2783,15,-1.0,-15.0,chase_y,2,4
311,2784,16,-1.0,-16.0,chase_y,3,3
311,2785,17,-1.0,-17.0,chase_y,3,3
311,2786,18,-1.0,-18.0,chase_y,3,2
311,2787,19,99.0,81.0,chase_y,3,3
312,2788,1,-2.0,-2.0,chase_y,2,4
312,2789,2,-2.0,-4.0,chase_y,2,2
312,2790,3,-1.0,-5.0,chase_y,2,4
312,2791,4,-1.0,-6.0,chase_y,2,2
312,2792,5,-1.0,-7.0,chase_y,4,4
312,2793,6,-1.0,-8.0,chase_y,2,2
312,2794,7,-1.0,-9.0,chase_y,4,4
312,2795,8,-2.0,-11.0,chase_y,4,2
312,2796,9,-2.0,-13.0,chase_y,4,4
312,2797,10,-2.0,-15.0,chase_y,2,2
312,2798,11,-2.0,-17.0,chase_y,2,2
312,2799,12,-2.0,-19.0,chase_y,4,4
312,2800,13,-2.0,-21.0,chase_x,2,2
312,2801,14,-2.0,-23.0,chase_x,4,4
312,2802,15,99.0,76.0,chase_x,2,3
313,2803,1,-1.0,-1.0,chase_x,3,3
313,2804,2,-1.0,-2.0,chase_x,1,3
313,2805,3,-1.0,-3.0,chase_x,1,3
313,2806,4,-1.0,-4.0,chase_x,1,3
313,2807,5,-1.0,-5.0,chase_x,1,1
313,2808,6,-1.0,-6.0,chase_x,1,3
313,2809,7,-1.0,-7.0,chase_x,1,1
313,2810,8,-1.0,-8.0,chase_x,1,1
313,2811,9,-1.0,-9.0,chase_x,3,3
313,2812,10,-1.0,-10.0,chase_x,1,1
313,2813,11,-1.0,-11.0,chase_x,1,1
313,2814,12,-1.0,-12.0,chase_x,3,1
313,2815,13,99.0,87.0,chase_x,3,1
314,2816,1,-1.0,-1.0,chase_x,3,1
314,2817,2,-1.0,-2.0,chase_x,1,1
314,2818,3,-1.0,-3.0,chase_x,3,3
314,2819,4,-1.0,-4.0,chase_x,1,3
314,2820,5,-1.0,-5.0,chase_x,1,3
314,2821,6,-1.0,-6.0,chase_x,1,1
314,2822,7,-1.0,-7.0,chase_x,1,1
314,2823,8,-1.0,-8.0,chase_x,3,1
314,2824,9,99.0,91.0,chase_x,3,1
315,2825,1,-1.0,-1.0,chase_x,1,1
315,2826,2,-1.0,-2.0,chase_x,1,1
315,2827,3,-1.0,-3.0,chase_x,1,1
315,2828,4,-1.0,-4.0,chase_x,3,1
315,2829,5,-1.0,-5.0,chase_x,3,1
315,2830,6,-1.0,-6.0,chase_x,3,2
315,2831,7,99.0,93.0,chase_x,3,3
316,2832,1,-1.0,-1.0,chase_x,4,2
316,2833,2,-1.0,-2.0,chase_x,4,4
316,2834,3,-1.0,-3.0,chase_x,4,0
316,2835,4,-1.0,-4.0,chase_x,4,3
316,2836,5,-1.0,-5.0,chase_x,4,3
316,2837,6,-1.0,-6.0,chase_x,4,3
316,2838,7,-1.0,-7.0,chase_x,4,1
316,2839,8,-1.0,-8.0,chase_x,2,1
316,2840,9,-1.0,-9.0,chase_x,4,4
316,2841,10,-1.0,-10.0,chase_x,4,4
316,2842,11,-1.0,-11.0,chase_x,2,3
316,2843,12,99.0,88.0,chase_x,3,0
317,2844,1,-1.0,-1.0,chase_x,3,3
317,2845,2,-1.0,-2.0,chase_x,1,3
317,2846,3,-1.0,-3.0,chase_x,1,1
317,2847,4,99.0,96.0,chase_x,3,3
318,2848,1,-1.0,-1.0,chase_x,3,3
318,2849,2,-1.0,-2.0,chase_x,3,3
318,2850,3,-1.0,-3.0,chase_x,3,3
318,2851,4,-1.0,-4.0,chase_x,2,3
318,2852,5,-1.0,-5.0,chase_x,2,3
318,2853,6,-1.0,-6.0,chase_x,4,3
318,2854,7,-1.0,-7.0,chase_x,2,2
318,2855,8,-1.0,-8.0,chase_x,1,2
318,2856,9,99.0,91.0,chase_x,3,0
319,2857,1,99.0,99.0,chase_x,2,2
320,2858,1,-1.0,-1.0,chase_x,4,1
320,2859,2,-1.0,-2.0,chase_x,4,4
320,2860,3,-1.0,-3.0,chase_x,4,1
320,2861,4,-1.0,-4.0,chase_x,1,4
320,2862,5,-1.0,-5.0,chase_x,1,1
320,2863,6,-1.0,-6.0,chase_x,4,4
320,2864,7,-1.0,-7.0,chase_x,4,2
320,2865,8,-1.0,-8.0,chase_x,4,2
320,2866,9,-1.0,-9.0,chase_x,1,4
320,2867,10,-1.0,-10.0,chase_x,1,0
320,2868,11,-1.0,-11.0,chase_x,1,2
320,2869,12,-1.0,-12.0,chase_x,1,1
320,2870,13,99.0,87.0,chase_x,1,3
321,2871,1,-1.0,-1.0,chase_x,4,4
321,2872,2,-1.0,-2.0,chase_x,4,4
321,2873,3,-1.0,-3.0,chase_x,4,4
321,2874,4,-1.0,-4.0,chase_x,4,1
321,2875,5,99.0,95.0,chase_x,2,1
322,2876,1,-1.0,-1.0,chase_x,1,1
322,2877,2,-1.0,-2.0,chase_x,1,1
322,2878,3,-1.0,-3.0,chase_x,4,3
322,2879,4,-1.0,-4.0,chase_x,4,0
322,2880,5,-1.0,-5.0,chase_x,4,0
322,2881,6,-1.0,-6.0,chase_x,4,4
322,2882,7,99.0,93.0,chase_x,1,2
323,2883,1,-1.0,-1.0,chase_x,1,1
323,2884,2,-1.0,-2.0,chase_x,1,1
323,2885,3,-1.0,-3.0,chase_x,4,1
323,2886,4,-1.0,-4.0,chase_x,4,1
323,2887,5,-1.0,-5.0,chase_x,2,4
323,2888,6,-1.0,-6.0,chase_x,1,1
323,2889,7,-1.0,-7.0,chase_x,3,4
323,2890,8,-1.0,-8.0,chase_x,2,4
323,2891,9,99.0,91.0,chase_x,3,1
324,2892,1,-1.0,-1.0,chase_x,4,4
324,2893,2,-1.0,-2.0,chase_x,4,4
324,2894,3,-1.0,-3.0,chase_x,4,4
324,2895,4,-1.0,-4.0,chase_x,4,4
324,2896,5,-1.0,-5.0,chase_x,4,4
324,2897,6,-1.0,-6.0,chase_x,1,1
324,2898,7,-1.0,-7.0,chase_x,2,1
324,2899,8,-1.0,-8.0,chase_x,1,1
324,2900,9,-1.0,-9.0,chase_y,2,4
324,2901,10,99.0,90.0,chase_y,2,4
325,2902,1,-1.0,-1.0,chase_y,1,4
325,2903,2,-1.0,-2.0,chase_y,1,4
325,2904,3,-1.0,-3.0,chase_y,1,4
325,2905,4,-1.0,-4.0,chase_y,1,4
325,2906,5,-1.0,-5.0,chase_y,1,1
325,2907,6,-1.0,-6.0,chase_y,1,4
325,2908,7,-1.0,-7.0,chase_y,4,4
325,2909,8,-1.0,-8.0,chase_y,1,4
325,2910,9,-1.0,-9.0,chase_y,1,1
325,2911,10,-1.0,-10.0,chase_y,1,1
325,2912,11,-1.0,-11.0,chase_y,4,4
325,2913,12,-1.0,-12.0,chase_y,1,1
325,2914,13,-1.0,-13.0,chase_y,1,1
325,2915,14,-1.0,-14.0,chase_y,3,1
325,2916,15,99.0,85.0,chase_y,4,1
326,2917,1,-1.0,-1.0,chase_y,1,4
326,2918,2,-1.0,-2.0,chase_y,1,2
