episode,global_step,episode_step,reward,intruder_policy,winner,reason
15,593,24,-120.0,direct,intruder,entered_big_circle
16,594,1,-0.34368923068046564,direct,,running
16,595,2,-0.33231959700584407,direct,,running
16,596,3,-0.31939460992813107,direct,,running
16,597,4,-0.3065662896633148,direct,,running
16,598,5,-0.29384634554386135,direct,,running
16,599,6,-0.2812484061717987,direct,,running
16,600,7,-0.2687881684303283,direct,,running
16,601,8,-0.2564840233325958,direct,,running
16,602,9,-0.2443575298786163,direct,,running
16,603,10,-120.0,direct,intruder,entered_big_circle
17,604,1,-0.40035674929618836,direct,,running
17,605,2,-0.38565943598747254,direct,,running
17,606,3,-0.3709968423843384,direct,,running
17,607,4,-0.35637292027473444,direct,,running
17,608,5,-0.3417921876907349,direct,,running
17,609,6,-0.3272599315643311,direct,,running
17,610,7,-0.31278225541114807,direct,,running
17,611,8,-0.2983664071559906,direct,,running
17,612,9,-0.2840208268165588,direct,,running
17,613,10,-0.2697555369138718,direct,,running
17,614,11,-0.25558259248733517,direct,,running
17,615,12,-0.2407094007730484,direct,,running
17,616,13,-0.2315407311916351,direct,,running
17,617,14,-0.22264794170856475,direct,,running
17,618,15,-0.21406202673912048,direct,,running
17,619,16,-0.19946717679500575,direct,,running
17,620,17,-0.18495113611221314,direct,,running
17,621,18,-0.1705308651924133,direct,,running
17,622,19,-0.16177332162857055,direct,,running
17,623,20,-0.15343887269496917,direct,,running
17,624,21,-120.0,direct,intruder,entered_big_circle
18,625,1,-0.39038864731788636,direct,,running
