episode,global_step,from_policy,to_policy,true_policy,normalized_error
453,19246,detour,detour,direct,0.39645445346832275
456,19317,detour,detour,direct,0.34782010316848755
458,19370,detour,detour,detour,0.164838969707489
459,19414,detour,detour,detour,0.28603696823120117
460,19476,detour,detour,detour,0.49039459228515625
462,19518,detour,attack,detour,1.1317116022109985
462,19561,attack,attack,attack,0.22429534792900085
462,19680,attack,detour,direct,1.286543846130371
463,19705,detour,detour,direct,0.1656266450881958
465,19755,detour,attack,direct,0.7518739700317383
467,19799,attack,detour,direct,0.8963416814804077
469,19843,detour,detour,detour,0.39280274510383606
470,19888,detour,detour,detour,0.1835853010416031
472,19967,detour,detour,detour,0.32080894708633423
473,20000,detour,attack,attack,0.7431100606918335
473,20122,attack,direct,attack,0.41128823161125183
473,20166,direct,detour,direct,0.4202292263507843
475,20207,detour,detour,direct,0.2526680827140808
479,20290,detour,detour,direct,0.15007862448692322
482,20338,detour,attack,detour,0.6975811123847961
482,20417,attack,direct,detour,1.934240698814392
482,20425,direct,attack,detour,1.6378850936889648
482,20437,attack,detour,detour,0.6538684368133545
482,20447,detour,detour,detour,0.4994402229785919
482,20466,detour,detour,detour,0.4782103896141052
482,20479,detour,direct,detour,0.8687539100646973
483,20488,direct,attack,attack,0.7645350098609924
483,20624,attack,detour,attack,0.26798635721206665
483,20643,detour,direct,direct,0.4016566574573517
485,20684,direct,direct,direct,0.4085855782032013
488,20744,direct,detour,direct,0.8313812017440796
490,20787,detour,detour,direct,0.12408041208982468
492,20838,detour,detour,detour,0.2872435450553894
493,20883,detour,direct,detour,0.20426973700523376
493,20936,direct,direct,detour,0.31949397921562195
493,20950,direct,direct,detour,0.5474975109100342
493,20959,direct,direct,detour,1.032638430595398
493,20966,direct,detour,attack,0.9114224910736084
493,21001,detour,detour,attack,0.434548944234848
493,21025,detour,detour,attack,0.3265191912651062
493,21054,detour,direct,attack,1.0433286428451538
493,21086,direct,direct,attack,0.3187778890132904
494,21114,direct,detour,attack,0.9264183044433594
496,21142,detour,direct,direct,0.4799228012561798
498,21193,direct,direct,direct,0.19680839776992798
500,21219,direct,detour,direct,0.6588494777679443
502,21269,detour,direct,direct,0.26464447379112244
503,21309,direct,direct,detour,0.41906216740608215
503,21335,direct,direct,detour,0.339882493019104
503,21375,direct,detour,detour,1.0779774188995361
503,21382,detour,attack,detour,1.5162094831466675
503,21392,attack,detour,detour,1.369423508644104
503,21407,detour,detour,detour,0.21905766427516937
503,21430,detour,attack,detour,1.1067132949829102
503,21486,attack,attack,attack,0.1270148754119873
503,21593,attack,attack,attack,0.13789281249046326
504,21615,attack,detour,direct,0.860272228717804
506,21641,detour,detour,direct,0.18243640661239624
509,21708,detour,detour,direct,0.16984069347381592
511,21768,detour,detour,detour,0.26385608315467834
513,21822,detour,direct,detour,0.5919837355613708
513,21873,direct,attack,detour,1.7673120498657227
513,21882,attack,direct,detour,0.725162148475647
513,21891,direct,direct,detour,1.0639926195144653
513,21906,direct,direct,detour,0.2865143418312073
513,21925,direct,direct,attack,1.015000820159912
513,21943,direct,attack,attack,0.4624042510986328
514,21953,attack,detour,attack,1.6481521129608154
514,22010,detour,detour,attack,0.48704928159713745
514,22029,detour,attack,attack,0.6090928912162781
515,22050,attack,detour,attack,0.2823231816291809
517,22101,detour,detour,direct,0.453768253326416
519,22162,detour,detour,direct,0.3107092082500458
524,22246,detour,detour,detour,0.10921234637498856
526,22294,detour,direct,detour,1.0755503177642822
526,22326,direct,direct,detour,0.21126393973827362
526,22356,direct,direct,detour,0.18546181917190552
526,22386,direct,direct,detour,0.3871505558490753
526,22393,direct,attack,detour,1.6745755672454834
526,22402,attack,detour,attack,0.8969420194625854
526,22459,detour,direct,attack,0.38837042450904846
527,22491,direct,direct,attack,0.6400789022445679
528,22556,direct,detour,attack,1.3699817657470703
531,22613,detour,direct,direct,0.3983125388622284
532,22626,direct,detour,direct,0.873099684715271
536,22689,detour,detour,direct,0.4486609697341919
538,22743,detour,direct,detour,0.7434431910514832
538,22787,direct,direct,detour,0.20493577420711517
539,22847,direct,detour,detour,0.49645739793777466
540,22885,detour,direct,attack,0.5101707577705383
541,22945,direct,direct,attack,0.1527767777442932
541,23041,direct,detour,direct,0.7084246873855591
542,23099,detour,detour,direct,0.38751351833343506
545,23138,detour,detour,direct,0.4084191918373108
548,23173,detour,detour,direct,0.3442462682723999
550,23241,detour,direct,detour,0.9716351628303528
550,23257,direct,direct,detour,0.28078070282936096
550,23294,direct,direct,detour,0.2070963978767395
552,23369,direct,detour,attack,0.4680238366127014
552,23435,detour,direct,attack,0.5593158006668091
553,23472,direct,direct,attack,0.1699017733335495
554,23525,direct,attack,direct,0.7250175476074219
555,23557,attack,direct,direct,0.8687717914581299
557,23599,direct,direct,direct,0.29307126998901367
560,23643,direct,detour,direct,0.5269139409065247
562,23668,detour,direct,direct,0.19240117073059082
563,23701,direct,direct,detour,0.1278400719165802
564,23753,direct,attack,detour,0.28875210881233215
564,23811,attack,attack,detour,0.23649761080741882
564,23819,attack,attack,detour,1.3093104362487793
564,23827,attack,detour,detour,0.7472566366195679
564,23834,detour,attack,detour,1.3981268405914307
564,23843,attack,detour,attack,0.8286495208740234
564,23888,detour,detour,attack,0.36544477939605713
565,23925,detour,detour,attack,0.09325621277093887
566,23977,detour,detour,attack,0.5457412600517273
567,24007,detour,direct,direct,0.46321162581443787
569,24034,direct,direct,direct,0.28933364152908325
572,24089,direct,detour,direct,0.42617422342300415
574,24132,detour,direct,direct,0.6085033416748047
575,24197,direct,direct,detour,0.11251798272132874
575,24248,direct,attack,detour,1.9813615083694458
575,24259,attack,direct,detour,1.1079292297363281
575,24267,direct,direct,detour,0.7415282726287842
575,24275,direct,direct,detour,0.9045007228851318
575,24291,direct,direct,detour,0.556194543838501
575,24321,direct,detour,attack,2.0331690311431885
575,24383,detour,direct,attack,0.5111600160598755
576,24418,direct,detour,attack,0.7775751352310181
576,24444,detour,direct,attack,0.6762183904647827
577,24471,direct,direct,attack,0.19689713418483734
579,24508,direct,direct,direct,0.20245428383350372
580,24543,direct,direct,direct,0.36871615052223206
583,24604,direct,direct,direct,0.1846393644809723
586,24635,direct,direct,direct,0.13393616676330566
586,24676,direct,direct,detour,0.19130942225456238
586,24714,direct,direct,detour,0.4693502187728882
586,24722,direct,attack,detour,1.5986435413360596
586,24732,attack,attack,detour,0.4641644358634949
586,24741,attack,attack,detour,0.5712547898292542
586,24752,attack,attack,detour,0.5048727989196777
586,24767,attack,attack,detour,0.870875358581543
586,24787,attack,detour,detour,1.0203025341033936
586,24809,detour,detour,attack,0.2710336446762085
587,24849,detour,detour,attack,0.12729668617248535
588,24904,detour,direct,attack,0.9062657356262207
588,24954,direct,direct,attack,0.2900417447090149
590,24977,direct,direct,direct,0.4080597162246704
594,25061,direct,direct,direct,0.5511025190353394
596,25107,direct,detour,direct,1.0233608484268188
597,25155,detour,detour,detour,0.09640836715698242
598,25190,detour,detour,detour,0.2076749950647354
599,25227,detour,direct,detour,0.6919708251953125
599,25281,direct,detour,attack,0.9550696611404419
599,25333,detour,direct,attack,0.5281527638435364
600,25378,direct,direct,attack,0.43458303809165955
600,25410,direct,direct,attack,0.3151355981826782
602,25450,direct,detour,direct,0.45657163858413696
605,25493,detour,direct,direct,0.7253084778785706
608,25541,direct,direct,direct,0.45582249760627747
612,25601,direct,direct,detour,0.5002341866493225
612,25635,direct,detour,detour,0.5064689517021179
612,25645,detour,attack,detour,1.6851084232330322
612,25654,attack,detour,detour,0.9457852840423584
612,25664,detour,direct,detour,1.358986496925354
612,25697,direct,direct,detour,0.1481536626815796
612,25724,direct,attack,detour,1.7097506523132324
612,25736,attack,attack,detour,0.3734930753707886
612,25752,attack,direct,detour,1.5248887538909912
612,25760,direct,attack,attack,1.3982770442962646
612,25768,attack,detour,attack,1.251239538192749
612,25823,detour,direct,attack,0.433712363243103
613,25914,direct,direct,attack,0.1417342722415924
613,25927,direct,direct,direct,0.77629554271698
614,25954,direct,direct,direct,0.24928948283195496
615,25988,direct,detour,direct,0.40251314640045166
617,26011,detour,direct,direct,0.40811797976493835
620,26062,direct,detour,direct,0.4777138829231262
621,26100,detour,direct,detour,0.34651726484298706
621,26137,direct,direct,detour,0.203133225440979
623,26209,direct,direct,detour,0.30426740646362305
623,26252,direct,direct,attack,0.22797194123268127
624,26346,direct,direct,attack,0.14793246984481812
624,26381,direct,direct,attack,0.3501585125923157
624,26405,direct,direct,direct,0.6536011695861816
625,26445,direct,direct,direct,0.17926852405071259
630,26509,direct,detour,direct,0.49546968936920166
633,26553,detour,direct,direct,0.362091988325119
633,26607,direct,direct,detour,0.18005269765853882
633,26650,direct,detour,detour,1.1442756652832031
633,26657,detour,direct,detour,1.5235462188720703
633,26664,direct,direct,detour,0.985206127166748
633,26673,direct,attack,detour,1.2805291414260864
633,26681,attack,detour,detour,0.9129670262336731
633,26688,detour,direct,detour,1.4657442569732666
633,26697,direct,detour,detour,1.4372920989990234
633,26704,detour,direct,detour,1.4300453662872314
633,26715,direct,attack,detour,0.9652056694030762
633,26724,attack,detour,attack,0.9101830720901489
633,26759,detour,detour,attack,0.140626922249794
633,26804,detour,direct,attack,0.29024985432624817
635,26856,direct,direct,attack,0.1304180920124054
636,26884,direct,detour,direct,0.526721715927124
640,26949,detour,detour,direct,0.26721352338790894
643,27009,detour,detour,direct,0.15229952335357666
645,27069,detour,direct,detour,0.21063080430030823
645,27109,direct,direct,detour,0.5422836542129517
645,27138,direct,attack,detour,1.6977466344833374
645,27150,attack,detour,detour,0.4930853843688965
645,27161,detour,detour,detour,0.5670517086982727
645,27181,detour,detour,detour,0.19966775178909302
645,27195,detour,direct,detour,0.7787140607833862
645,27205,direct,detour,attack,0.8584181070327759
645,27230,detour,direct,attack,0.5814595222473145
646,27264,direct,direct,attack,0.21529027819633484
646,27360,direct,detour,direct,2.263702392578125
647,27384,detour,detour,direct,0.4944626986980438
651,27454,detour,detour,direct,0.3012881577014923
654,27514,detour,detour,direct,0.4690454602241516
655,27549,detour,detour,detour,0.23644229769706726
656,27618,detour,detour,detour,0.2923981547355652
658,27682,detour,direct,attack,0.45649826526641846
659,27696,direct,detour,attack,1.0559635162353516
660,27750,detour,detour,attack,0.4095016121864319
660,27798,detour,detour,attack,0.25234436988830566
660,27827,detour,direct,attack,0.44108521938323975
662,27860,direct,detour,direct,0.4944339394569397
667,27946,detour,detour,direct,0.26674267649650574
671,28022,detour,detour,detour,0.22202563285827637
672,28075,detour,detour,detour,0.1391403079032898
675,28150,detour,detour,detour,0.07549695670604706
675,28232,detour,detour,attack,0.29765379428863525
676,28276,detour,detour,attack,0.15922844409942627
678,28343,detour,direct,direct,0.5567678213119507
682,28411,direct,direct,direct,0.2630786895751953
684,28454,direct,direct,direct,0.47622013092041016
687,28503,direct,attack,detour,1.120754361152649
687,28513,attack,direct,detour,0.821690559387207
687,28525,direct,attack,detour,1.6312978267669678
687,28531,attack,detour,detour,1.2717314958572388
687,28538,detour,attack,detour,1.7167856693267822
687,28547,attack,attack,detour,1.0307856798171997
687,28557,attack,attack,detour,1.1007335186004639
687,28565,attack,direct,detour,1.271256446838379
687,28573,direct,attack,detour,1.40731942653656
687,28583,attack,attack,detour,0.9906781911849976
687,28603,attack,detour,detour,2.0921292304992676
687,28610,detour,attack,detour,1.6748954057693481
687,28617,attack,detour,detour,2.150743246078491
687,28625,detour,attack,detour,1.4761323928833008
687,28632,attack,direct,detour,1.5417883396148682
687,28640,direct,detour,attack,0.9338232278823853
687,28659,detour,detour,attack,0.31360727548599243
688,28680,detour,direct,attack,0.5585992336273193
690,28731,direct,detour,attack,0.9846818447113037
692,28802,detour,detour,direct,0.3857419490814209
694,28853,detour,direct,direct,0.5834105610847473
698,28891,direct,direct,direct,0.26021692156791687
701,28939,direct,detour,direct,0.28184759616851807
704,28986,detour,detour,detour,0.30769771337509155
705,29035,detour,direct,detour,0.3618115484714508
706,29094,direct,detour,detour,1.4114805459976196
706,29138,detour,detour,attack,0.44445279240608215
707,29202,detour,detour,attack,0.16430258750915527
707,29251,detour,detour,attack,0.31602397561073303
708,29291,detour,detour,direct,0.28843462467193604
712,29348,detour,detour,direct,0.2684893012046814
717,29453,detour,detour,detour,0.21036222577095032
719,29517,detour,attack,detour,0.8237684965133667
719,29537,attack,attack,detour,0.215216264128685
719,29671,attack,attack,attack,0.12396938353776932
719,29760,attack,detour,direct,1.592853307723999
723,29838,detour,detour,direct,0.22872254252433777
727,29883,detour,detour,direct,0.44289448857307434
730,29920,detour,attack,detour,0.6136496663093567
730,29974,attack,detour,detour,1.5779380798339844
730,29994,detour,attack,detour,1.0224542617797852
730,30005,attack,detour,detour,1.3144479990005493
730,30015,detour,attack,detour,1.3526469469070435
730,30024,attack,detour,detour,1.1886887550354004
730,30038,detour,direct,detour,0.7583675384521484
730,30055,direct,detour,detour,1.8719428777694702
730,30071,detour,direct,detour,0.25901511311531067
730,30161,direct,direct,attack,0.20198264718055725
731,30195,direct,direct,attack,0.1588907688856125
731,30218,direct,direct,attack,0.6672133207321167
731,30241,direct,detour,direct,1.3676908016204834
733,30286,detour,attack,direct,0.8326546549797058
734,30300,attack,detour,direct,0.9461470246315002
737,30356,detour,direct,direct,0.6836057901382446
738,30401,direct,direct,detour,0.7316945791244507
738,30446,direct,direct,detour,0.13527506589889526
738,30461,direct,attack,detour,1.1006810665130615
738,30471,attack,attack,detour,0.9207557439804077
738,30483,attack,direct,detour,1.2470937967300415
738,30490,direct,attack,detour,1.4881399869918823
738,30503,attack,attack,detour,0.5857070684432983
738,30523,attack,direct,detour,1.0451866388320923
738,30531,direct,attack,detour,1.2507504224777222
738,30549,attack,direct,detour,0.9465628862380981
738,30560,direct,detour,attack,1.1346814632415771
738,30598,detour,direct,attack,0.5046432614326477
738,30615,direct,direct,attack,0.32257384061813354
739,30693,direct,direct,attack,0.29562482237815857
741,30725,direct,detour,direct,1.3386588096618652
744,30765,detour,detour,direct,0.5559258460998535
747,30817,detour,detour,direct,0.13818158209323883
751,30882,detour,detour,detour,0.5685052871704102
752,30922,detour,detour,detour,0.2994125187397003
753,30965,detour,detour,detour,0.2512890100479126
754,31001,detour,detour,detour,0.3791230320930481
755,31041,detour,detour,attack,0.2931247353553772
755,31102,detour,detour,attack,0.37111228704452515
756,31142,detour,direct,attack,0.44879454374313354
757,31202,direct,detour,direct,1.007865071296692
762,31311,detour,direct,direct,0.3071103096008301
763,31331,direct,detour,direct,0.8263762593269348
765,31384,detour,detour,detour,0.1508164256811142
767,31436,detour,detour,detour,0.19270694255828857
769,31519,detour,detour,detour,0.25467944145202637
770,31557,detour,detour,attack,0.5124735832214355
770,31611,detour,direct,attack,0.3756043016910553
770,31658,direct,direct,attack,0.2522348463535309
770,31688,direct,detour,direct,0.38264012336730957
775,31741,detour,direct,direct,0.5354418754577637
777,31778,direct,detour,direct,0.43079593777656555
780,31817,detour,direct,direct,0.33331945538520813
782,31895,direct,direct,detour,0.1720915287733078
782,31926,direct,detour,detour,0.557196855545044
782,31943,detour,attack,detour,1.426658272743225
782,31954,attack,attack,detour,0.9129454493522644
782,31967,attack,detour,detour,0.5407338738441467
782,31990,detour,detour,detour,0.4463878870010376
782,32000,detour,direct,attack,1.9326539039611816
782,32014,direct,direct,attack,0.3662814199924469
783,32069,direct,direct,attack,0.2535035312175751
785,32175,direct,detour,direct,0.7777643203735352
786,32213,detour,detour,direct,0.2183777093887329
788,32225,detour,detour,direct,0.4030262231826782
791,32265,detour,direct,direct,0.4650011658668518
794,32301,direct,detour,direct,0.29224467277526855
796,32399,detour,detour,detour,0.17025932669639587
798,32459,detour,detour,detour,0.14883944392204285
799,32504,detour,detour,attack,0.1554660201072693
799,32553,detour,direct,attack,0.382712721824646
799,32640,direct,detour,direct,2.1407432556152344
