episode,global_step,episode_step,reward,episode_reward_so_far,true_policy,predator_a_action,predator_b_action
446,3985,2,-1.0,-2.0,chase_y,1,4
446,3986,3,-1.0,-3.0,chase_y,1,4
446,3987,4,-1.0,-4.0,chase_y,3,4
446,3988,5,-1.0,-5.0,chase_y,2,4
446,3989,6,-1.0,-6.0,chase_y,3,1
446,3990,7,-1.0,-7.0,chase_y,2,4
446,3991,8,-1.0,-8.0,chase_y,3,0
446,3992,9,-1.0,-9.0,chase_y,3,0
446,3993,10,99.0,90.0,chase_y,4,0
447,3994,1,-1.0,-1.0,chase_y,3,3
447,3995,2,-1.0,-2.0,chase_y,3,3
447,3996,3,99.0,97.0,chase_y,3,3
448,3997,1,-1.0,-1.0,chase_y,4,3
448,3998,2,-1.0,-2.0,chase_y,4,1
448,3999,3,-1.0,-3.0,chase_y,4,1
448,4000,4,-1.0,-4.0,chase_x,2,1
448,4001,5,-1.0,-5.0,chase_x,4,2
448,4002,6,-1.0,-6.0,chase_x,2,2
448,4003,7,-1.0,-7.0,chase_x,4,2
448,4004,8,-1.0,-8.0,chase_x,1,2
448,4005,9,-1.0,-9.0,chase_x,1,2
448,4006,10,-1.0,-10.0,chase_x,1,2
448,4007,11,-1.0,-11.0,chase_x,1,2
448,4008,12,-1.0,-12.0,chase_x,2,2
448,4009,13,-1.0,-13.0,chase_x,1,3
448,4010,14,-1.0,-14.0,chase_x,4,3
448,4011,15,99.0,85.0,chase_x,1,0
449,4012,1,-1.0,-1.0,chase_x,1,3
449,4013,2,-1.0,-2.0,chase_x,1,3
449,4014,3,-1.0,-3.0,chase_x,1,1
449,4015,4,-1.0,-4.0,chase_x,1,3
449,4016,5,99.0,95.0,chase_x,3,0
450,4017,1,-1.0,-1.0,chase_x,1,1
450,4018,2,-1.0,-2.0,chase_x,4,1
450,4019,3,-1.0,-3.0,chase_x,3,1
450,4020,4,-1.0,-4.0,chase_x,2,1
450,4021,5,-1.0,-5.0,chase_x,2,1
450,4022,6,-1.0,-6.0,chase_x,4,1
450,4023,7,-1.0,-7.0,chase_x,2,1
450,4024,8,-1.0,-8.0,chase_x,3,1
450,4025,9,-1.0,-9.0,chase_x,2,3
450,4026,10,-1.0,-10.0,chase_x,2,3
450,4027,11,-1.0,-11.0,chase_x,2,1
450,4028,12,-1.0,-12.0,chase_x,4,0
450,4029,13,-1.0,-13.0,chase_x,2,0
450,4030,14,99.0,86.0,chase_x,4,4
451,4031,1,-1.0,-1.0,chase_x,2,2
451,4032,2,-1.0,-2.0,chase_x,2,2
451,4033,3,-1.0,-3.0,chase_x,4,2
451,4034,4,-1.0,-4.0,chase_x,4,3
451,4035,5,-1.0,-5.0,chase_x,1,2
451,4036,6,99.0,94.0,chase_x,4,2
452,4037,1,-1.0,-1.0,chase_x,4,4
452,4038,2,-1.0,-2.0,chase_x,2,4
452,4039,3,-1.0,-3.0,chase_x,2,4
452,4040,4,-1.0,-4.0,chase_x,2,2
452,4041,5,-1.0,-5.0,chase_x,4,4
452,4042,6,-1.0,-6.0,chase_x,2,2
452,4043,7,-1.0,-7.0,chase_x,4,4
452,4044,8,-1.0,-8.0,chase_x,2,2
452,4045,9,-1.0,-9.0,chase_x,2,2
452,4046,10,-1.0,-10.0,chase_x,1,4
452,4047,11,99.0,89.0,chase_x,3,2
453,4048,1,-1.0,-1.0,chase_x,1,4
453,4049,2,99.0,98.0,chase_x,3,1
454,4050,1,-1.0,-1.0,chase_x,1,1
454,4051,2,-1.0,-2.0,chase_x,3,1
454,4052,3,-1.0,-3.0,chase_x,3,1
454,4053,4,-1.0,-4.0,chase_x,3,4
454,4054,5,-1.0,-5.0,chase_x,3,0
454,4055,6,-1.0,-6.0,chase_x,3,2
454,4056,7,-1.0,-7.0,chase_x,3,1
454,4057,8,-1.0,-8.0,chase_x,3,2
454,4058,9,99.0,91.0,chase_x,3,2
455,4059,1,-1.0,-1.0,chase_x,1,1
455,4060,2,-1.0,-2.0,chase_x,1,4
455,4061,3,-1.0,-3.0,chase_x,1,4
455,4062,4,-1.0,-4.0,chase_x,1,4
455,4063,5,-1.0,-5.0,chase_x,1,1
455,4064,6,-1.0,-6.0,chase_x,3,0
455,4065,7,-1.0,-7.0,chase_x,3,3
455,4066,8,-1.0,-8.0,chase_x,3,1
455,4067,9,-1.0,-9.0,chase_x,3,3
455,4068,10,-1.0,-10.0,chase_x,3,2
455,4069,11,-1.0,-11.0,chase_x,1,3
455,4070,12,-1.0,-12.0,chase_x,3,3
455,4071,13,-1.0,-13.0,chase_x,3,3
455,4072,14,99.0,86.0,chase_x,1,2
456,4073,1,-1.0,-1.0,chase_x,4,2
456,4074,2,-1.0,-2.0,chase_x,4,4
456,4075,3,-1.0,-3.0,chase_x,4,4
456,4076,4,-1.0,-4.0,chase_x,4,4
456,4077,5,-1.0,-5.0,chase_x,4,2
456,4078,6,99.0,94.0,chase_x,1,0
457,4079,1,-1.0,-1.0,chase_x,4,2
457,4080,2,-1.0,-2.0,chase_x,1,2
457,4081,3,-1.0,-3.0,chase_x,4,2
457,4082,4,-1.0,-4.0,chase_x,3,2
457,4083,5,-1.0,-5.0,chase_x,1,2
457,4084,6,-1.0,-6.0,chase_x,4,4
457,4085,7,99.0,93.0,chase_x,1,0
458,4086,1,-1.0,-1.0,chase_x,4,1
458,4087,2,-1.0,-2.0,chase_x,4,4
458,4088,3,-1.0,-3.0,chase_x,4,1
458,4089,4,-1.0,-4.0,chase_x,4,1
458,4090,5,-1.0,-5.0,chase_x,4,4
458,4091,6,-1.0,-6.0,chase_x,4,1
458,4092,7,-1.0,-7.0,chase_x,4,1
458,4093,8,99.0,92.0,chase_x,4,4
459,4094,1,-1.0,-1.0,chase_x,3,3
459,4095,2,-1.0,-2.0,chase_x,3,0
459,4096,3,99.0,97.0,chase_x,3,3
460,4097,1,-1.0,-1.0,chase_x,1,1
460,4098,2,-1.0,-2.0,chase_x,1,1
460,4099,3,99.0,97.0,chase_x,4,1
461,4100,1,-1.0,-1.0,chase_y,4,4
461,4101,2,-1.0,-2.0,chase_y,4,1
461,4102,3,-1.0,-3.0,chase_y,4,1
461,4103,4,-1.0,-4.0,chase_y,4,1
461,4104,5,-1.0,-5.0,chase_y,2,1
461,4105,6,-1.0,-6.0,chase_y,2,1
461,4106,7,-1.0,-7.0,chase_y,2,1
461,4107,8,-1.0,-8.0,chase_y,2,2
461,4108,9,-1.0,-9.0,chase_y,2,4
461,4109,10,-1.0,-10.0,chase_y,4,4
461,4110,11,-1.0,-11.0,chase_y,2,3
461,4111,12,-1.0,-12.0,chase_y,2,3
461,4112,13,-1.0,-13.0,chase_y,4,4
461,4113,14,-1.0,-14.0,chase_y,2,3
461,4114,15,99.0,85.0,chase_y,4,4
462,4115,1,-1.0,-1.0,chase_y,3,3
462,4116,2,-1.0,-2.0,chase_y,2,2
462,4117,3,-1.0,-3.0,chase_y,2,3
462,4118,4,-1.0,-4.0,chase_y,2,2
462,4119,5,-1.0,-5.0,chase_y,1,2
462,4120,6,-1.0,-6.0,chase_y,4,2
462,4121,7,99.0,93.0,chase_y,4,4
463,4122,1,-1.0,-1.0,chase_y,1,1
463,4123,2,-1.0,-2.0,chase_y,1,1
463,4124,3,-1.0,-3.0,chase_y,1,1
463,4125,4,99.0,96.0,chase_y,4,1
464,4126,1,-1.0,-1.0,chase_y,4,4
464,4127,2,-1.0,-2.0,chase_y,4,4
464,4128,3,99.0,97.0,chase_y,4,4
465,4129,1,-1.0,-1.0,chase_y,2,3
465,4130,2,-1.0,-2.0,chase_y,2,3
465,4131,3,-1.0,-3.0,chase_y,4,3
465,4132,4,-1.0,-4.0,chase_y,4,3
465,4133,5,-1.0,-5.0,chase_y,4,3
465,4134,6,-1.0,-6.0,chase_y,4,3
465,4135,7,99.0,93.0,chase_y,1,3
466,4136,1,-1.0,-1.0,chase_y,4,4
466,4137,2,-1.0,-2.0,chase_y,2,2
466,4138,3,-1.0,-3.0,chase_y,1,4
466,4139,4,-1.0,-4.0,chase_y,3,2
466,4140,5,-1.0,-5.0,chase_y,1,1
466,4141,6,-1.0,-6.0,chase_y,1,0
466,4142,7,-1.0,-7.0,chase_y,1,1
466,4143,8,99.0,92.0,chase_y,1,1
467,4144,1,-1.0,-1.0,chase_y,3,3
467,4145,2,-1.0,-2.0,chase_y,3,3
467,4146,3,-1.0,-3.0,chase_y,3,3
467,4147,4,-1.0,-4.0,chase_y,2,3
467,4148,5,-1.0,-5.0,chase_y,3,3
467,4149,6,-1.0,-6.0,chase_y,2,2
467,4150,7,-1.0,-7.0,chase_y,2,3
467,4151,8,99.0,92.0,chase_y,3,2
468,4152,1,-1.0,-1.0,chase_y,2,2
468,4153,2,-1.0,-2.0,chase_y,2,2
468,4154,3,-1.0,-3.0,chase_y,3,2
468,4155,4,-1.0,-4.0,chase_y,3,3
468,4156,5,-1.0,-5.0,chase_y,2,3
468,4157,6,-1.0,-6.0,chase_y,3,2
468,4158,7,-1.0,-7.0,chase_y,3,2
468,4159,8,-1.0,-8.0,chase_y,2,2
468,4160,9,99.0,91.0,chase_y,1,0
469,4161,1,-1.0,-1.0,chase_y,4,4
469,4162,2,-1.0,-2.0,chase_y,4,4
469,4163,3,-1.0,-3.0,chase_y,4,4
469,4164,4,-1.0,-4.0,chase_y,4,4
469,4165,5,99.0,95.0,chase_y,3,0
470,4166,1,-1.0,-1.0,chase_y,4,4
470,4167,2,-1.0,-2.0,chase_y,4,4
470,4168,3,-1.0,-3.0,chase_y,4,4
470,4169,4,-1.0,-4.0,chase_y,4,1
470,4170,5,-1.0,-5.0,chase_y,4,1
470,4171,6,-1.0,-6.0,chase_y,2,0
470,4172,7,99.0,93.0,chase_y,2,2
471,4173,1,-1.0,-1.0,chase_y,3,1
471,4174,2,-1.0,-2.0,chase_y,3,1
471,4175,3,-1.0,-3.0,chase_y,2,1
471,4176,4,-1.0,-4.0,chase_y,2,4
471,4177,5,-1.0,-5.0,chase_y,2,4
471,4178,6,-1.0,-6.0,chase_y,3,4
471,4179,7,-1.0,-7.0,chase_y,3,4
471,4180,8,-1.0,-8.0,chase_y,3,4
471,4181,9,-1.0,-9.0,chase_y,3,4
471,4182,10,-1.0,-10.0,chase_y,3,4
471,4183,11,99.0,89.0,chase_y,2,0
472,4184,1,-1.0,-1.0,chase_y,4,4
472,4185,2,-1.0,-2.0,chase_y,4,4
472,4186,3,-1.0,-3.0,chase_y,4,4
472,4187,4,-1.0,-4.0,chase_y,4,4
472,4188,5,-1.0,-5.0,chase_y,4,4
472,4189,6,-1.0,-6.0,chase_y,4,4
472,4190,7,-1.0,-7.0,chase_y,4,4
472,4191,8,-1.0,-8.0,chase_y,3,4
472,4192,9,-1.0,-9.0,chase_y,4,4
472,4193,10,99.0,90.0,chase_y,3,3
473,4194,1,-1.0,-1.0,chase_y,3,2
473,4195,2,-1.0,-2.0,chase_y,2,0
473,4196,3,-1.0,-3.0,chase_y,2,4
473,4197,4,99.0,96.0,chase_y,3,3
474,4198,1,-1.0,-1.0,chase_y,1,1
474,4199,2,-1.0,-2.0,chase_y,1,1
474,4200,3,-1.0,-3.0,chase_x,3,1
474,4201,4,-1.0,-4.0,chase_x,3,1
474,4202,5,-1.0,-5.0,chase_x,2,4
474,4203,6,-1.0,-6.0,chase_x,1,1
474,4204,7,-1.0,-7.0,chase_x,3,1
474,4205,8,99.0,92.0,chase_x,2,4
475,4206,1,-1.0,-1.0,chase_x,2,2
475,4207,2,-1.0,-2.0,chase_x,2,3
475,4208,3,-1.0,-3.0,chase_x,2,2
475,4209,4,-1.0,-4.0,chase_x,3,2
475,4210,5,-1.0,-5.0,chase_x,2,2
475,4211,6,-1.0,-6.0,chase_x,2,2
475,4212,7,-1.0,-7.0,chase_x,2,2
475,4213,8,-2.0,-9.0,chase_x,1,2
475,4214,9,-1.0,-10.0,chase_x,1,3
475,4215,10,-1.0,-11.0,chase_x,3,3
475,4216,11,-1.0,-12.0,chase_x,4,2
475,4217,12,-1.0,-13.0,chase_x,1,1
475,4218,13,-1.0,-14.0,chase_x,4,2
475,4219,14,-1.0,-15.0,chase_x,4,4
475,4220,15,-1.0,-16.0,chase_x,1,4
475,4221,16,99.0,83.0,chase_x,3,4
476,4222,1,-1.0,-1.0,chase_x,4,4
476,4223,2,-1.0,-2.0,chase_x,2,4
476,4224,3,-1.0,-3.0,chase_x,2,1
476,4225,4,-1.0,-4.0,chase_x,2,1
476,4226,5,-1.0,-5.0,chase_x,4,4
476,4227,6,-1.0,-6.0,chase_x,2,1
476,4228,7,-1.0,-7.0,chase_x,2,4
476,4229,8,-1.0,-8.0,chase_x,1,1
476,4230,9,99.0,91.0,chase_x,2,4
477,4231,1,-1.0,-1.0,chase_x,2,2
477,4232,2,-1.0,-2.0,chase_x,2,4
477,4233,3,-1.0,-3.0,chase_x,2,2
477,4234,4,-1.0,-4.0,chase_x,4,4
477,4235,5,-1.0,-5.0,chase_x,3,2
477,4236,6,99.0,94.0,chase_x,1,4
478,4237,1,-1.0,-1.0,chase_x,4,4
478,4238,2,-1.0,-2.0,chase_x,4,4
478,4239,3,-1.0,-3.0,chase_x,4,4
478,4240,4,-1.0,-4.0,chase_x,2,2
478,4241,5,-1.0,-5.0,chase_x,4,4
478,4242,6,-1.0,-6.0,chase_x,2,2
478,4243,7,-1.0,-7.0,chase_x,2,2
478,4244,8,-1.0,-8.0,chase_x,4,4
478,4245,9,-1.0,-9.0,chase_x,3,4
478,4246,10,99.0,90.0,chase_x,1,4
479,4247,1,-1.0,-1.0,chase_x,1,1
479,4248,2,-1.0,-2.0,chase_x,1,1
479,4249,3,-1.0,-3.0,chase_x,1,1
479,4250,4,-1.0,-4.0,chase_x,2,1
479,4251,5,-1.0,-5.0,chase_x,4,1
479,4252,6,-1.0,-6.0,chase_x,3,1
479,4253,7,-1.0,-7.0,chase_x,2,4
479,4254,8,-1.0,-8.0,chase_x,3,1
479,4255,9,-1.0,-9.0,chase_x,2,3
479,4256,10,-1.0,-10.0,chase_x,4,4
479,4257,11,-1.0,-11.0,chase_x,3,3
479,4258,12,-1.0,-12.0,chase_x,3,1
479,4259,13,-1.0,-13.0,chase_x,2,2
479,4260,14,99.0,86.0,chase_x,3,2
480,4261,1,-1.0,-1.0,chase_x,3,1
480,4262,2,-1.0,-2.0,chase_x,3,1
480,4263,3,-2.0,-4.0,chase_x,1,4
480,4264,4,-1.0,-5.0,chase_x,2,4
480,4265,5,-1.0,-6.0,chase_x,3,4
480,4266,6,99.0,93.0,chase_x,3,1
481,4267,1,-1.0,-1.0,chase_x,1,4
481,4268,2,-1.0,-2.0,chase_x,1,4
481,4269,3,-1.0,-3.0,chase_x,1,4
481,4270,4,-1.0,-4.0,chase_x,3,2
481,4271,5,-1.0,-5.0,chase_x,3,4
481,4272,6,-1.0,-6.0,chase_x,3,2
481,4273,7,-1.0,-7.0,chase_x,1,0
481,4274,8,99.0,92.0,chase_x,1,0
482,4275,1,-1.0,-1.0,chase_x,1,1
482,4276,2,-1.0,-2.0,chase_x,1,1
482,4277,3,-1.0,-3.0,chase_x,3,1
482,4278,4,-1.0,-4.0,chase_x,1,3
482,4279,5,-1.0,-5.0,chase_x,1,1
482,4280,6,-1.0,-6.0,chase_x,3,1
482,4281,7,-1.0,-7.0,chase_x,3,1
482,4282,8,-1.0,-8.0,chase_x,1,1
482,4283,9,-1.0,-9.0,chase_x,3,1
482,4284,10,-1.0,-10.0,chase_x,4,1
482,4285,11,-1.0,-11.0,chase_x,2,3
482,4286,12,-1.0,-12.0,chase_x,4,3
482,4287,13,-1.0,-13.0,chase_x,4,3
482,4288,14,99.0,86.0,chase_x,3,2
483,4289,1,-1.0,-1.0,chase_x,4,4
483,4290,2,-1.0,-2.0,chase_x,1,3
483,4291,3,-1.0,-3.0,chase_x,4,3
483,4292,4,-1.0,-4.0,chase_x,4,0
483,4293,5,-1.0,-5.0,chase_x,1,0
483,4294,6,-1.0,-6.0,chase_x,4,2
483,4295,7,99.0,93.0,chase_x,1,0
484,4296,1,-1.0,-1.0,chase_x,1,4
484,4297,2,-1.0,-2.0,chase_x,1,2
484,4298,3,99.0,97.0,chase_x,1,1
485,4299,1,-1.0,-1.0,chase_x,3,2
485,4300,2,-1.0,-2.0,chase_y,3,3
485,4301,3,-1.0,-3.0,chase_y,3,1
485,4302,4,-1.0,-4.0,chase_y,3,1
485,4303,5,-1.0,-5.0,chase_y,3,1
485,4304,6,-1.0,-6.0,chase_y,3,1
485,4305,7,-1.0,-7.0,chase_y,3,1
485,4306,8,-1.0,-8.0,chase_y,2,1
485,4307,9,-1.0,-9.0,chase_y,2,3
485,4308,10,-1.0,-10.0,chase_y,2,3
485,4309,11,-1.0,-11.0,chase_y,3,3
485,4310,12,-1.0,-12.0,chase_y,3,3
485,4311,13,99.0,87.0,chase_y,3,2
486,4312,1,-1.0,-1.0,chase_y,3,2
486,4313,2,-1.0,-2.0,chase_y,3,2
486,4314,3,-1.0,-3.0,chase_y,3,2
486,4315,4,-1.0,-4.0,chase_y,3,2
486,4316,5,-1.0,-5.0,chase_y,3,2
486,4317,6,-1.0,-6.0,chase_y,1,4
486,4318,7,-1.0,-7.0,chase_y,3,4
486,4319,8,-1.0,-8.0,chase_y,3,0
486,4320,9,99.0,91.0,chase_y,1,1
487,4321,1,-1.0,-1.0,chase_y,1,1
487,4322,2,-1.0,-2.0,chase_y,1,1
487,4323,3,-1.0,-3.0,chase_y,2,1
487,4324,4,-1.0,-4.0,chase_y,1,1
487,4325,5,-1.0,-5.0,chase_y,2,3
487,4326,6,-1.0,-6.0,chase_y,1,3
487,4327,7,-1.0,-7.0,chase_y,4,1
487,4328,8,-1.0,-8.0,chase_y,2,3
487,4329,9,-1.0,-9.0,chase_y,4,4
487,4330,10,99.0,90.0,chase_y,4,1
488,4331,1,-1.0,-1.0,chase_y,3,1
488,4332,2,-1.0,-2.0,chase_y,3,1
488,4333,3,-1.0,-3.0,chase_y,3,3
488,4334,4,-1.0,-4.0,chase_y,1,3
488,4335,5,-1.0,-5.0,chase_y,3,3
488,4336,6,-1.0,-6.0,chase_y,1,1
488,4337,7,-1.0,-7.0,chase_y,3,3
488,4338,8,-1.0,-8.0,chase_y,1,1
488,4339,9,-1.0,-9.0,chase_y,3,3
488,4340,10,99.0,90.0,chase_y,3,3
489,4341,1,-1.0,-1.0,chase_y,1,1
489,4342,2,-1.0,-2.0,chase_y,1,1
489,4343,3,-1.0,-3.0,chase_y,3,1
489,4344,4,-1.0,-4.0,chase_y,3,1
489,4345,5,-1.0,-5.0,chase_y,1,1
489,4346,6,-1.0,-6.0,chase_y,3,1
489,4347,7,-1.0,-7.0,chase_y,3,1
489,4348,8,-1.0,-8.0,chase_y,1,1
489,4349,9,99.0,91.0,chase_y,4,4
490,4350,1,-1.0,-1.0,chase_y,4,4
490,4351,2,-1.0,-2.0,chase_y,1,1
490,4352,3,99.0,97.0,chase_y,4,1
491,4353,1,-1.0,-1.0,chase_y,4,1
491,4354,2,-1.0,-2.0,chase_y,2,1
491,4355,3,-1.0,-3.0,chase_y,2,4
491,4356,4,-1.0,-4.0,chase_y,2,4
491,4357,5,-1.0,-5.0,chase_y,2,4
491,4358,6,-1.0,-6.0,chase_y,2,4
491,4359,7,-1.0,-7.0,chase_y,3,0
491,4360,8,-1.0,-8.0,chase_y,2,0
491,4361,9,-1.0,-9.0,chase_y,2,0
491,4362,10,-1.0,-10.0,chase_y,3,0
491,4363,11,-1.0,-11.0,chase_y,2,2
491,4364,12,99.0,88.0,chase_y,1,0
492,4365,1,-1.0,-1.0,chase_y,3,3
492,4366,2,-1.0,-2.0,chase_y,3,3
492,4367,3,-1.0,-3.0,chase_y,2,3
492,4368,4,-1.0,-4.0,chase_y,2,3
492,4369,5,-1.0,-5.0,chase_y,2,3
492,4370,6,-1.0,-6.0,chase_y,2,3
492,4371,7,-1.0,-7.0,chase_y,2,2
492,4372,8,-1.0,-8.0,chase_y,4,2
492,4373,9,-1.0,-9.0,chase_y,2,2
492,4374,10,-1.0,-10.0,chase_y,3,3
492,4375,11,-1.0,-11.0,chase_y,4,4
492,4376,12,-1.0,-12.0,chase_y,4,4
492,4377,13,-1.0,-13.0,chase_y,4,4
492,4378,14,-1.0,-14.0,chase_y,3,3
492,4379,15,-1.0,-15.0,chase_y,3,2
492,4380,16,-1.0,-16.0,chase_y,2,3
492,4381,17,99.0,83.0,chase_y,1,3
493,4382,1,-1.0,-1.0,chase_y,4,4
493,4383,2,-1.0,-2.0,chase_y,4,4
493,4384,3,-1.0,-3.0,chase_y,1,4
493,4385,4,-1.0,-4.0,chase_y,1,4
493,4386,5,-1.0,-5.0,chase_y,1,4
493,4387,6,-1.0,-6.0,chase_y,1,1
493,4388,7,-1.0,-7.0,chase_y,4,4
493,4389,8,-1.0,-8.0,chase_y,3,1
493,4390,9,-1.0,-9.0,chase_y,4,4
493,4391,10,-1.0,-10.0,chase_y,2,1
493,4392,11,-1.0,-11.0,chase_y,2,4
493,4393,12,-1.0,-12.0,chase_y,1,1
493,4394,13,-1.0,-13.0,chase_y,3,1
493,4395,14,-1.0,-14.0,chase_y,2,3
493,4396,15,-1.0,-15.0,chase_y,2,3
493,4397,16,-1.0,-16.0,chase_y,4,1
493,4398,17,-1.0,-17.0,chase_y,2,4
493,4399,18,99.0,82.0,chase_y,2,3
494,4400,1,-1.0,-1.0,chase_x,4,4
494,4401,2,-1.0,-2.0,chase_x,3,4
494,4402,3,-1.0,-3.0,chase_x,2,4
494,4403,4,-1.0,-4.0,chase_x,3,4
494,4404,5,-1.0,-5.0,chase_x,3,1
494,4405,6,-1.0,-6.0,chase_x,2,4
494,4406,7,-1.0,-7.0,chase_x,3,1
494,4407,8,-1.0,-8.0,chase_x,2,4
494,4408,9,-1.0,-9.0,chase_x,3,3
494,4409,10,-1.0,-10.0,chase_x,2,1
494,4410,11,99.0,89.0,chase_x,2,0
495,4411,1,-1.0,-1.0,chase_x,4,1
495,4412,2,-1.0,-2.0,chase_x,4,1
495,4413,3,-1.0,-3.0,chase_x,4,1
495,4414,4,-1.0,-4.0,chase_x,4,4
495,4415,5,-1.0,-5.0,chase_x,4,4
495,4416,6,-1.0,-6.0,chase_x,2,4
495,4417,7,-1.0,-7.0,chase_x,2,1
495,4418,8,-1.0,-8.0,chase_x,2,1
495,4419,9,-1.0,-9.0,chase_x,2,4
495,4420,10,-1.0,-10.0,chase_x,2,4
495,4421,11,99.0,89.0,chase_x,3,0
496,4422,1,-1.0,-1.0,chase_x,4,2
496,4423,2,-1.0,-2.0,chase_x,1,2
496,4424,3,-1.0,-3.0,chase_x,1,2
496,4425,4,-1.0,-4.0,chase_x,3,2
496,4426,5,-1.0,-5.0,chase_x,1,3
496,4427,6,-1.0,-6.0,chase_x,4,2
496,4428,7,-1.0,-7.0,chase_x,4,4
496,4429,8,-1.0,-8.0,chase_x,1,4
496,4430,9,-1.0,-9.0,chase_x,1,3
496,4431,10,-1.0,-10.0,chase_x,1,1
496,4432,11,99.0,89.0,chase_x,1,2
497,4433,1,-1.0,-1.0,chase_x,1,4
497,4434,2,-1.0,-2.0,chase_x,3,3
497,4435,3,-1.0,-3.0,chase_x,1,0
497,4436,4,-1.0,-4.0,chase_x,3,2
497,4437,5,-1.0,-5.0,chase_x,1,4
497,4438,6,-1.0,-6.0,chase_x,1,4
497,4439,7,99.0,93.0,chase_x,3,3
498,4440,1,-1.0,-1.0,chase_x,1,1
498,4441,2,-1.0,-2.0,chase_x,1,1
498,4442,3,-1.0,-3.0,chase_x,4,1
498,4443,4,-1.0,-4.0,chase_x,4,1
498,4444,5,-1.0,-5.0,chase_x,2,1
498,4445,6,-1.0,-6.0,chase_x,2,1
498,4446,7,-1.0,-7.0,chase_x,2,0
498,4447,8,-1.0,-8.0,chase_x,2,2
498,4448,9,-1.0,-9.0,chase_x,3,1
498,4449,10,-1.0,-10.0,chase_x,2,3
498,4450,11,99.0,89.0,chase_x,3,1
499,4451,1,-1.0,-1.0,chase_x,4,4
499,4452,2,-1.0,-2.0,chase_x,4,4
499,4453,3,-1.0,-3.0,chase_x,1,4
499,4454,4,-1.0,-4.0,chase_x,1,4
499,4455,5,-1.0,-5.0,chase_x,1,4
499,4456,6,-1.0,-6.0,chase_x,1,4
499,4457,7,-1.0,-7.0,chase_x,1,4
499,4458,8,99.0,92.0,chase_x,3,1
500,4459,1,-1.0,-1.0,chase_x,4,4
500,4460,2,-1.0,-2.0,chase_x,4,4
500,4461,3,-1.0,-3.0,chase_x,1,3
500,4462,4,-1.0,-4.0,chase_x,3,2
500,4463,5,-1.0,-5.0,chase_x,1,0
500,4464,6,99.0,94.0,chase_x,3,2
501,4465,1,-1.0,-1.0,chase_x,4,4
501,4466,2,-1.0,-2.0,chase_x,4,4
501,4467,3,-1.0,-3.0,chase_x,1,4
501,4468,4,-1.0,-4.0,chase_x,1,4
501,4469,5,-1.0,-5.0,chase_x,1,2
501,4470,6,-1.0,-6.0,chase_x,1,4
501,4471,7,-1.0,-7.0,chase_x,1,2
501,4472,8,-1.0,-8.0,chase_x,4,2
501,4473,9,-1.0,-9.0,chase_x,1,3
501,4474,10,99.0,90.0,chase_x,1,4
502,4475,1,-1.0,-1.0,chase_x,4,4
502,4476,2,-1.0,-2.0,chase_x,4,4
502,4477,3,-1.0,-3.0,chase_x,4,4
502,4478,4,-1.0,-4.0,chase_x,4,4
502,4479,5,-1.0,-5.0,chase_x,1,4
502,4480,6,-1.0,-6.0,chase_x,1,4
502,4481,7,-1.0,-7.0,chase_x,1,4
502,4482,8,-1.0,-8.0,chase_x,3,0
502,4483,9,-1.0,-9.0,chase_x,3,3
502,4484,10,-1.0,-10.0,chase_x,3,3
502,4485,11,-1.0,-11.0,chase_x,3,3
502,4486,12,-1.0,-12.0,chase_x,4,3
502,4487,13,-1.0,-13.0,chase_x,2,2
502,4488,14,-1.0,-14.0,chase_x,2,0
502,4489,15,99.0,85.0,chase_x,2,3
503,4490,1,-1.0,-1.0,chase_x,4,2
503,4491,2,-1.0,-2.0,chase_x,4,2
503,4492,3,-1.0,-3.0,chase_x,4,2
503,4493,4,-1.0,-4.0,chase_x,1,2
503,4494,5,-1.0,-5.0,chase_x,1,4
503,4495,6,-1.0,-6.0,chase_x,4,2
503,4496,7,-1.0,-7.0,chase_x,1,2
503,4497,8,-1.0,-8.0,chase_x,1,4
503,4498,9,-1.0,-9.0,chase_x,1,1
503,4499,10,-1.0,-10.0,chase_x,1,2
503,4500,11,-1.0,-11.0,chase_y,4,4
503,4501,12,-1.0,-12.0,chase_y,1,1
503,4502,13,-1.0,-13.0,chase_y,2,1
503,4503,14,-1.0,-14.0,chase_y,2,1
503,4504,15,-1.0,-15.0,chase_y,2,1
503,4505,16,-1.0,-16.0,chase_y,2,3
503,4506,17,-1.0,-17.0,chase_y,2,3
503,4507,18,-1.0,-18.0,chase_y,4,1
503,4508,19,-1.0,-19.0,chase_y,4,4
503,4509,20,-1.0,-20.0,chase_y,2,4
503,4510,21,-1.0,-21.0,chase_y,2,0
503,4511,22,-1.0,-22.0,chase_y,3,3
503,4512,23,-1.0,-23.0,chase_y,2,0
503,4513,24,-1.0,-24.0,chase_y,3,0
503,4514,25,99.0,75.0,chase_y,3,1
504,4515,1,-1.0,-1.0,chase_y,1,4
504,4516,2,-1.0,-2.0,chase_y,4,4
504,4517,3,-1.0,-3.0,chase_y,1,1
504,4518,4,-1.0,-4.0,chase_y,1,1
504,4519,5,-1.0,-5.0,chase_y,4,1
504,4520,6,-1.0,-6.0,chase_y,4,4
504,4521,7,-1.0,-7.0,chase_y,4,4
504,4522,8,-1.0,-8.0,chase_y,4,4
504,4523,9,-1.0,-9.0,chase_y,1,1
504,4524,10,99.0,90.0,chase_y,4,4
505,4525,1,-1.0,-1.0,chase_y,3,4
