episode,global_step,from_policy,to_policy,true_policy,normalized_error
514,21103,detour,detour,attack,0.2575964331626892
518,21159,detour,detour,direct,0.17694833874702454
522,21219,detour,direct,direct,1.140336275100708
524,21246,direct,attack,direct,0.9433245062828064
526,21286,attack,detour,detour,0.3825291693210602
527,21349,detour,detour,detour,0.3173612058162689
528,21386,detour,attack,detour,0.3768733739852905
529,21464,attack,detour,attack,0.1726568341255188
530,21494,detour,direct,attack,0.8928091526031494
531,21535,direct,direct,attack,0.22055482864379883
531,21575,direct,direct,attack,0.2705455422401428
531,21604,direct,detour,direct,1.224748134613037
532,21637,detour,detour,direct,0.2628771662712097
535,21695,detour,direct,direct,0.5292714834213257
537,21759,direct,direct,direct,0.11982624232769012
537,21778,direct,direct,detour,0.23529721796512604
537,21799,direct,detour,detour,0.9974221587181091
537,21819,detour,detour,detour,0.5326698422431946
538,21835,detour,attack,detour,0.27057942748069763
538,21859,attack,direct,detour,0.48877307772636414
538,21879,direct,detour,detour,0.8579351902008057
539,21894,detour,detour,detour,0.7278971672058105
539,21911,detour,detour,detour,0.20536065101623535
539,21941,detour,detour,attack,0.6110167503356934
539,21979,detour,detour,attack,0.16429057717323303
541,22064,detour,detour,attack,0.16009680926799774
545,22132,detour,detour,direct,0.5331584811210632
549,22214,detour,detour,direct,0.17414778470993042
551,22265,detour,detour,detour,0.3511596918106079
552,22313,detour,attack,detour,0.43052929639816284
553,22354,attack,detour,detour,1.1266957521438599
553,22364,detour,direct,detour,1.2220678329467773
553,22373,direct,detour,detour,0.8812788128852844
553,22392,detour,direct,detour,0.8662457466125488
554,22412,direct,detour,attack,0.4490174949169159
555,22529,detour,detour,attack,0.15991182625293732
558,22594,detour,attack,direct,0.9401862025260925
560,22618,attack,attack,direct,0.11917662620544434
562,22639,attack,detour,direct,0.7688204646110535
564,22675,detour,attack,direct,0.31790217757225037
566,22728,attack,attack,detour,0.3452754616737366
566,22760,attack,detour,detour,1.1199305057525635
566,22770,detour,attack,detour,1.9978671073913574
566,22785,attack,attack,detour,0.16545850038528442
566,22818,attack,direct,detour,1.3890862464904785
566,22828,direct,attack,detour,0.7442366480827332
566,22840,attack,direct,detour,0.49245190620422363
566,22851,direct,detour,detour,0.6691640019416809
566,22865,detour,detour,detour,0.2766779065132141
566,22895,detour,detour,attack,0.29297634959220886
566,22957,detour,detour,attack,0.15884330868721008
567,23041,detour,direct,direct,0.4372212290763855
570,23073,direct,direct,direct,0.19151636958122253
574,23139,direct,direct,direct,0.05231230705976486
577,23201,direct,direct,detour,0.48115354776382446
577,23235,direct,attack,detour,1.0545827150344849
577,23265,attack,direct,detour,0.6901788115501404
577,23276,direct,attack,detour,0.8437249064445496
577,23285,attack,detour,detour,0.6265882253646851
577,23303,detour,direct,detour,0.2951054871082306
577,23323,direct,detour,detour,1.8973133563995361
577,23340,detour,detour,detour,0.2530502676963806
577,23353,detour,direct,detour,1.4016234874725342
577,23365,direct,detour,attack,1.12131929397583
577,23407,detour,detour,attack,0.18031662702560425
577,23477,detour,detour,attack,0.2274763286113739
579,23546,detour,direct,direct,0.18262189626693726
581,23580,direct,attack,direct,0.3859941363334656
586,23663,attack,direct,direct,0.6723510026931763
586,23698,direct,detour,detour,1.9104108810424805
586,23713,detour,detour,detour,0.43848076462745667
586,23736,detour,attack,detour,0.8719344735145569
586,23752,attack,attack,detour,0.3008270263671875
586,23774,attack,direct,detour,0.8761340379714966
586,23785,direct,attack,detour,1.3575397729873657
586,23795,attack,direct,detour,0.8004587888717651
586,23804,direct,detour,detour,1.315824031829834
586,23818,detour,detour,detour,0.3176691234111786
586,23839,detour,attack,detour,1.3978533744812012
586,23854,attack,direct,attack,0.448864221572876
586,23873,direct,detour,attack,0.3686838746070862
586,23906,detour,attack,attack,0.5649333000183105
587,23962,attack,attack,attack,0.14136628806591034
588,24003,attack,detour,direct,0.9906672835350037
590,24038,detour,detour,direct,0.16838400065898895
593,24081,detour,direct,direct,0.7423918843269348
594,24098,direct,detour,direct,0.300821453332901
598,24160,detour,direct,detour,0.7333219647407532
598,24232,direct,attack,detour,1.8312175273895264
598,24250,attack,detour,detour,0.294827938079834
598,24271,detour,detour,detour,0.5623930096626282
598,24283,detour,detour,detour,0.7447634935379028
598,24296,detour,direct,detour,0.3315725326538086
598,24320,direct,attack,attack,1.4841690063476562
598,24412,attack,attack,attack,0.15707872807979584
598,24482,attack,detour,direct,0.32635802030563354
602,24553,detour,detour,direct,0.3251985013484955
606,24623,detour,detour,direct,0.20301903784275055
607,24665,detour,direct,detour,0.7893203496932983
607,24722,direct,direct,detour,0.15304265916347504
607,24746,direct,attack,detour,1.8543903827667236
607,24755,attack,detour,detour,1.0618778467178345
607,24766,detour,detour,detour,0.3634832501411438
607,24780,detour,detour,detour,0.5436334609985352
607,24791,detour,detour,detour,0.5545591115951538
607,24800,detour,direct,attack,1.2272379398345947
608,24822,direct,direct,attack,0.3494613468647003
609,24874,direct,direct,attack,0.23551803827285767
610,24920,direct,direct,attack,0.1282210350036621
611,24952,direct,detour,attack,0.37987154722213745
613,24988,detour,direct,direct,0.8628278970718384
616,25027,direct,direct,direct,0.2834438383579254
620,25107,direct,direct,direct,0.30233556032180786
620,25151,direct,direct,detour,0.30740511417388916
620,25186,direct,detour,detour,1.990483045578003
620,25197,detour,detour,detour,0.5006089806556702
620,25208,detour,detour,detour,1.2593207359313965
620,25219,detour,detour,detour,0.5982863306999207
620,25230,detour,detour,detour,0.6912821531295776
620,25235,detour,direct,detour,1.6483407020568848
620,25243,direct,attack,detour,2.0212795734405518
620,25254,attack,direct,detour,0.9258478879928589
620,25272,direct,direct,detour,0.3948206901550293
620,25292,direct,attack,attack,0.3146913945674896
620,25330,attack,attack,attack,0.3761076033115387
620,25378,attack,attack,attack,0.40093597769737244
620,25413,attack,attack,attack,0.1945362687110901
620,25441,attack,direct,direct,1.0318814516067505
622,25479,direct,direct,direct,0.39415687322616577
624,25530,direct,direct,direct,0.48581135272979736
626,25582,direct,direct,direct,0.15555615723133087
627,25626,direct,direct,detour,0.13512709736824036
627,25669,direct,direct,detour,0.672481894493103
627,25684,direct,direct,detour,0.424862802028656
627,25693,direct,direct,detour,0.9841590523719788
627,25704,direct,detour,detour,0.7662237882614136
627,25716,detour,attack,detour,0.4629873037338257
627,25723,attack,detour,detour,0.8049123883247375
627,25735,detour,detour,detour,0.8327512145042419
627,25746,detour,attack,detour,0.6834751963615417
627,25760,attack,detour,attack,1.5234057903289795
627,25769,detour,attack,attack,1.2345062494277954
627,25809,attack,attack,attack,0.09415042400360107
627,25921,attack,attack,direct,0.3124651312828064
628,25962,attack,attack,direct,0.3549668788909912
632,26025,attack,attack,direct,0.16225534677505493
635,26068,attack,direct,direct,0.6835755109786987
636,26102,direct,direct,detour,0.21548885107040405
637,26163,direct,direct,detour,0.362602174282074
638,26237,direct,attack,detour,0.24035975337028503
639,26289,attack,attack,attack,0.3531748354434967
639,26339,attack,attack,attack,0.10703437775373459
639,26409,attack,attack,direct,0.3193667531013489
642,26471,attack,attack,direct,0.238281711935997
645,26535,attack,attack,direct,0.27404332160949707
645,26590,attack,attack,detour,0.23028703033924103
646,26673,attack,attack,detour,0.19783493876457214
646,26717,attack,detour,detour,1.7410656213760376
646,26734,detour,detour,attack,0.5280312895774841
646,26762,detour,attack,attack,0.5551252365112305
646,26871,attack,attack,attack,0.22570399940013885
648,26944,attack,attack,direct,0.38007134199142456
653,26998,attack,attack,direct,0.2506329119205475
654,27066,attack,attack,detour,0.08193479478359222
654,27078,attack,attack,detour,0.27729228138923645
654,27137,attack,detour,detour,1.1290006637573242
654,27157,detour,attack,detour,1.3865208625793457
654,27173,attack,direct,detour,1.2752009630203247
654,27186,direct,detour,detour,1.2608604431152344
654,27199,detour,attack,detour,1.3340743780136108
654,27235,attack,attack,attack,0.12741072475910187
654,27348,attack,attack,attack,0.22284045815467834
654,27380,attack,direct,direct,0.3274024724960327
658,27410,direct,direct,direct,0.26691338419914246
661,27461,direct,direct,direct,0.31651127338409424
665,27521,direct,detour,detour,0.6230175495147705
665,27555,detour,detour,detour,0.44933536648750305
666,27604,detour,detour,detour,0.35689616203308105
668,27631,detour,direct,detour,0.698540210723877
668,27672,direct,direct,detour,0.34767428040504456
668,27689,direct,direct,attack,0.3949390649795532
669,27724,direct,direct,attack,0.22207927703857422
670,27785,direct,direct,attack,0.2508208751678467
670,27843,direct,attack,direct,1.2562795877456665
674,27885,attack,detour,direct,0.5519865155220032
675,27904,detour,direct,direct,0.748196005821228
678,27968,direct,attack,direct,0.4842692017555237
679,28037,attack,detour,detour,0.32768985629081726
679,28062,detour,detour,detour,0.4065547585487366
679,28081,detour,direct,detour,2.0013415813446045
679,28125,direct,detour,detour,1.7339025735855103
679,28138,detour,direct,detour,1.5915946960449219
679,28150,direct,direct,detour,0.42108970880508423
679,28159,direct,detour,detour,0.6193923950195312
679,28209,detour,detour,attack,0.44966310262680054
679,28230,detour,detour,attack,0.41111189126968384
680,28323,detour,detour,direct,0.41287732124328613
682,28379,detour,detour,direct,0.2490067034959793
686,28451,detour,direct,direct,0.5717302560806274
687,28483,direct,detour,detour,0.5923497080802917
688,28508,detour,attack,detour,0.6296179294586182
688,28551,attack,direct,detour,1.0044506788253784
688,28561,direct,attack,detour,1.2893073558807373
688,28590,attack,attack,detour,0.22307872772216797
688,28639,attack,direct,detour,1.5210353136062622
688,28673,direct,direct,attack,0.2350584864616394
689,28710,direct,detour,attack,1.3044216632843018
689,28765,detour,detour,attack,0.15392126142978668
689,28783,detour,direct,attack,0.8358694314956665
692,28837,direct,detour,direct,0.5807919502258301
694,28887,detour,detour,direct,0.32904237508773804
697,28930,detour,detour,direct,0.2924754023551941
700,28991,detour,detour,detour,0.11077472567558289
701,29061,detour,detour,detour,0.1890648454427719
703,29120,detour,attack,attack,0.8490782976150513
703,29141,attack,detour,attack,0.4871925115585327
704,29194,detour,detour,attack,0.13307486474514008
705,29266,detour,direct,attack,0.16413292288780212
707,29303,direct,attack,direct,0.2720322012901306
709,29355,attack,attack,direct,0.15017513930797577
711,29394,attack,direct,direct,0.6363528966903687
713,29440,direct,attack,detour,0.9517526626586914
713,29469,attack,attack,detour,0.12018807977437973
713,29508,attack,direct,detour,2.0116989612579346
713,29516,direct,attack,detour,1.1575108766555786
713,29537,attack,attack,detour,0.29517924785614014
713,29558,attack,direct,detour,1.3139618635177612
713,29568,direct,detour,detour,1.2844491004943848
713,29581,detour,detour,detour,0.2813868522644043
713,29599,detour,attack,detour,1.2870266437530518
713,29717,attack,attack,attack,0.11433547735214233
714,29777,attack,attack,direct,0.29584917426109314
718,29809,attack,detour,direct,0.2958798110485077
721,29888,detour,detour,direct,0.12834683060646057
722,29932,detour,detour,detour,0.1329258531332016
723,29976,detour,direct,detour,0.8283137083053589
723,30012,direct,attack,detour,1.9174611568450928
723,30036,attack,attack,detour,0.295681893825531
723,30056,attack,attack,detour,0.3306276202201843
723,30066,attack,detour,detour,1.1667320728302002
723,30086,detour,detour,attack,0.5292976498603821
723,30120,detour,detour,attack,0.24444222450256348
723,30187,detour,detour,attack,0.19929492473602295
724,30252,detour,detour,direct,0.1969653069972992
727,30292,detour,detour,direct,0.37526464462280273
730,30336,detour,attack,direct,0.33360758423805237
733,30388,attack,detour,direct,0.1822739541530609
735,30439,detour,detour,detour,0.15415069460868835
736,30505,detour,detour,detour,0.2491980493068695
738,30590,detour,detour,attack,0.14252878725528717
738,30639,detour,attack,attack,0.7070749402046204
739,30654,attack,detour,attack,0.4596991539001465
741,30726,detour,detour,direct,0.22817203402519226
745,30786,detour,attack,direct,0.42784711718559265
749,30875,attack,attack,direct,0.17328928411006927
749,30926,attack,attack,detour,0.11076976358890533
749,30979,attack,direct,detour,1.7160606384277344
749,30989,direct,attack,detour,0.952439546585083
749,30998,attack,direct,detour,0.9870731830596924
749,31009,direct,direct,detour,0.5611578226089478
749,31022,direct,direct,detour,1.0133249759674072
749,31040,direct,direct,attack,0.3814237415790558
749,31066,direct,direct,attack,0.21659326553344727
750,31095,direct,attack,attack,0.7364697456359863
751,31155,attack,detour,attack,0.38773465156555176
753,31206,detour,attack,direct,0.7007840871810913
758,31301,attack,detour,direct,0.15766417980194092
763,31339,detour,attack,direct,0.46448272466659546
765,31421,attack,attack,detour,0.2728424668312073
765,31515,attack,attack,detour,0.15176302194595337
765,31651,attack,attack,attack,0.19734638929367065
766,31709,attack,direct,direct,0.2556959092617035
768,31746,direct,attack,direct,0.4026694595813751
773,31823,attack,attack,direct,0.23720724880695343
773,31881,attack,direct,detour,2.1908609867095947
773,31891,direct,attack,detour,0.7815548777580261
773,31918,attack,attack,detour,0.24874365329742432
773,31960,attack,direct,detour,1.4327441453933716
773,31970,direct,attack,detour,1.1481282711029053
773,31983,attack,detour,detour,0.3823113739490509
773,32006,detour,detour,attack,0.20462116599082947
773,32032,detour,direct,attack,0.43292686343193054
775,32074,direct,direct,attack,0.5992716550827026
775,32104,direct,direct,attack,0.2822026312351227
777,32178,direct,direct,direct,0.2429792582988739
779,32219,direct,attack,direct,0.6929627060890198
782,32267,attack,attack,direct,0.5416692495346069
785,32321,attack,direct,detour,0.27352285385131836
785,32358,direct,direct,detour,0.7253053188323975
785,32392,direct,attack,detour,1.7115870714187622
785,32398,attack,detour,detour,0.936750054359436
785,32408,detour,direct,detour,1.969398856163025
785,32419,direct,direct,detour,0.7872966527938843
785,32430,direct,detour,detour,1.1647233963012695
785,32442,detour,attack,detour,1.6520380973815918
785,32451,attack,direct,detour,1.26459801197052
785,32461,direct,direct,detour,0.7127341628074646
785,32473,direct,direct,detour,0.3451880216598511
785,32483,direct,detour,attack,0.8032902479171753
785,32547,detour,detour,attack,0.25313714146614075
786,32641,detour,attack,direct,0.6581411361694336
787,32668,attack,attack,direct,0.3166385889053345
789,32699,attack,attack,direct,0.4517144560813904
791,32751,attack,attack,direct,0.29256346821784973
793,32802,attack,attack,detour,0.42319732904434204
794,32863,attack,attack,detour,0.3151666224002838
794,32946,attack,detour,detour,1.830976128578186
794,32954,detour,attack,detour,1.449845790863037
794,32970,attack,attack,attack,0.27932363748550415
794,33121,attack,detour,direct,0.2918834388256073
795,33142,detour,detour,direct,0.15061834454536438
